,0
468,0
469,3
470,4
471,3
472,6
473,4
474,4
475,5
476,6
477,5
478,6
479,3
480,4
481,6
482,4
483,6
484,1
485,2
486,6
487,6
488,3
489,3
490,4
491,4
492,4
493,1
494,4
495,1
496,1
497,2
498,2
499,0
500,4
501,1
502,6
503,4
504,4
505,1
506,4
507,6
508,0
509,2
510,2
511,0
512,3
513,3
514,0
515,4
516,5
517,1
518,1
519,1
520,5
521,5
522,1
523,1
524,3
525,6
526,4
527,6
528,4
529,3
530,0
531,2
532,5
533,0
534,2
535,1
536,0
537,6
538,2
539,6
540,2
541,1
542,6
543,4
544,6
545,6
546,0
547,1
548,3
549,4
550,6
551,1
552,4
553,1
554,4
555,0
556,1
557,1
558,4
559,1
560,1
561,3
562,0
563,3
564,4
565,6
566,4
567,6
568,4
569,6
570,5
571,0
572,1
573,4
574,5
575,1
576,3
577,1
578,4
579,5
580,1
581,6
582,3
583,0
584,1
585,4
586,5
587,1
588,6
589,6
590,1
591,5
592,2
593,1
594,0
595,1
596,4
597,4
598,4
599,4
600,3
601,5
602,6
603,0
604,6
605,1
606,6
607,6
608,2
609,1
610,5
611,6
612,4
613,1
614,4
615,0
616,6
617,5
618,6
619,2
620,4
621,5
622,1
623,1
624,1
625,5
626,2
627,6
628,6
629,2
630,6
631,6
632,6
633,5
634,5
635,1
636,0
637,0
638,3
639,1
640,2
641,0
642,1
643,0
644,5
645,2
646,2
647,4
648,1
649,1
650,3
651,6
652,2
653,2
654,1
655,5
656,1
657,5
658,5
659,6
660,3
661,1
662,1
663,2
664,2
665,0
666,5
667,2
668,3
669,5
670,0
671,0
672,2
673,5
674,4
675,6
676,6
677,3
678,6
679,2
680,1
681,6
682,5
683,6
684,5
685,6
686,6
687,6
688,0
689,0
690,3
691,1
692,6
693,5
694,1
695,2
696,6
697,3
698,3
699,6
700,1
701,4
702,6
703,1
704,6
705,6
706,3
707,2
708,3
709,6
710,0
711,2
712,3
713,0
714,0
715,1
716,5
717,1
718,2
719,2
720,5
721,4
722,6
723,2
724,6
725,2
726,5
727,2
728,0
729,6
730,4
731,1
732,2
733,1
734,3
735,3
736,1
737,4
738,3
739,4
740,2
741,2
742,5
743,2
744,2
745,6
746,6
747,1
748,1
749,3
750,1
751,0
752,0
753,4
754,6
755,1
756,0
757,2
758,6
759,3
760,1
761,1
762,1
763,4
764,1
765,2
766,3
767,6
768,1
769,4
770,1
771,6
772,1
773,1
774,1
775,4
776,4
777,5
778,1
779,1
780,2
781,0
782,4
783,6
784,6
785,1
786,6
787,5
788,6
789,5
790,1
791,0
792,5
793,1
794,3
795,6
796,5
797,4
798,1
799,0
800,4
801,6
802,4
803,4
804,5
805,1
806,1
807,2
808,3
809,0
810,3
811,6
812,3
813,0
814,0
815,6
816,6
817,4
818,2
819,0
820,6
821,6
822,1
823,1
824,1
825,1
826,5
827,1
828,1
829,1
830,1
831,3
832,1
833,2
834,0
835,4
836,1
837,4
838,6
839,0
840,6
841,2
842,1
843,1
844,2
845,6
846,1
847,1
848,1
849,5
850,1
851,1
852,0
853,1
854,1
855,5
856,1
857,6
858,4
859,5
860,6
861,5
862,6
863,0
864,0
865,6
866,1
867,4
868,0
869,6
870,1
871,1
872,4
873,4
874,5
875,6
876,3
877,4
878,6
879,1
880,1
881,1
882,1
883,4
884,0
885,3
886,2
887,1
888,0
889,0
890,1
891,0
892,1
893,1
894,0
895,1
896,1
897,0
898,1
899,4
900,3
901,5
902,5
903,1
904,3
905,3
906,6
907,0
908,1
909,4
910,6
911,6
912,4
913,1
914,5
915,1
916,6
917,1
918,5
919,3
920,0
921,4
922,2
923,6
924,1
925,1
926,6
927,0
928,4
929,5
930,6
931,6
932,2
933,1
934,1
935,3
936,4
937,3
938,3
939,1
940,1
941,4
942,1
943,6
944,0
945,6
946,4
947,5
948,2
949,1
950,6
951,1
952,1
953,0
954,4
955,6
956,4
957,2
958,0
959,6
960,1
961,6
962,6
963,6
964,4
965,6
966,5
967,6
968,1
969,1
970,4
971,0
972,0
973,5
974,6
975,3
976,1
977,1
978,2
979,1
980,4
981,1
982,3
983,6
984,4
985,6
986,4
987,1
988,5
989,1
990,0
991,5
992,1
993,4
994,6
995,4
996,4
997,6
998,4
999,1
1000,6
1001,6
1002,4
1003,1
1004,4
1005,5
1006,6
1007,3
1008,1
1009,6
1010,1
1011,4
1012,5
1013,6
1014,0
1015,4
1016,2
1017,6
1018,1
1019,2
1020,5
1021,4
1022,3
1023,4
1024,3
1025,4
1026,1
1027,0
1028,1
1029,2
1030,0
1031,6
1032,1
1033,2
1034,6
1035,0
1036,6
1037,4
1038,5
1039,1
1040,4
1041,6
1042,3
1043,3
1044,0
1045,4
1046,5
1047,4
1048,3
1049,3
1050,1
1051,4
1052,6
1053,1
1054,4
1055,1
1056,1
1057,6
1058,2
1059,1
1060,2
1061,2
1062,1
1063,0
1064,1
1065,6
1066,4
1067,6
1068,0
1069,2
1070,0
1071,1
1072,6
1073,0
1074,1
1075,5
1076,1
1077,6
1078,6
1079,4
1080,0
1081,1
1082,3
1083,1
1084,1
1085,4
1086,1
1087,6
1088,1
1089,5
1090,6
1091,3
1092,6
1093,6
1094,5
1095,5
1096,6
1097,4
1098,6
1099,1
1100,5
1101,6
1102,1
1103,0
1104,4
1105,1
1106,0
1107,1
1108,4
1109,4
1110,6
1111,0
1112,4
1113,6
1114,5
1115,0
1116,0
1117,0
1118,5
1119,1
1120,3
1121,1
1122,1
1123,6
1124,3
1125,6
1126,1
1127,4
1128,5
1129,1
1130,1
1131,2
1132,4
1133,1
1134,5
1135,1
1136,4
1137,0
1138,6
1139,3
1140,2
1141,5
1142,1
1143,1
1144,6
1145,6
1146,6
1147,2
1148,0
1149,4
1150,1
1151,1
1152,1
1153,6
1154,0
1155,0
1156,2
1157,6
1158,6
1159,3
1160,1
1161,4
1162,6
1163,4
1164,5
1165,5
1166,3
1167,6
1168,3
1169,1
1170,0
1171,6
1172,4
1173,5
1174,1
1175,3
1176,1
1177,2
1178,5
1179,1
1180,3
1181,6
1182,1
1183,2
1184,1
1185,1
1186,0
1187,0
1188,2
1189,1
1190,4
1191,5
1192,4
1193,6
1194,0
1195,1
1196,5
1197,4
1198,0
1199,4
1200,0
1201,1
1202,4
1203,6
1204,5
1205,5
1206,6
1207,1
1208,0
1209,1
1210,4
1211,0
1212,3
1213,3
1214,0
1215,0
1216,6
1217,1
1218,4
1219,1
1220,1
1221,0
1222,6
1223,5
1224,5
1225,6
1226,2
1227,4
1228,0
1229,1
1230,1
1231,4
1232,6
1233,6
1234,2
1235,3
1236,4
1237,6
1238,1
1239,2
1240,1
1241,4
1242,1
1243,1
1244,3
1245,1
1246,5
1247,4
1248,5
1249,5
1250,1
1251,0
1252,4
1253,5
1254,6
1255,1
1256,4
1257,4
1258,0
1259,1
1260,2
1261,6
1262,5
1263,4
1264,1
1265,3
1266,1
1267,5
1268,1
1269,4
1270,0
1271,0
1272,1
1273,6
1274,6
1275,2
1276,1
1277,5
1278,4
1279,4
1280,4
1281,6
1282,1
1283,4
1284,5
1285,3
1286,6
1287,0
1288,1
1289,6
1290,1
1291,6
1292,4
1293,6
1294,1
1295,1
1296,1
1297,2
1298,5
1299,4
1300,6
1301,4
1302,4
1303,5
1304,1
1305,2
1306,5
1307,6
1308,0
1309,2
1310,0
1311,4
1312,6
1313,6
1314,1
1315,6
1316,3
1317,5
1318,5
1319,5
1320,1
1321,3
1322,4
1323,0
1324,4
1325,6
1326,4
1327,4
1328,2
1329,3
1330,6
1331,1
1332,4
1333,4
1334,6
1335,1
1336,3
1337,6
1338,4
1339,4
1340,1
1341,3
1342,4
1343,1
1344,4
1345,5
1346,4
1347,4
1348,2
1349,4
1350,0
1351,6
1352,6
1353,5
1354,0
1355,2
1356,2
1357,6
1358,1
1359,2
1360,5
1361,6
1362,1
1363,1
1364,1
1365,0
1366,0
1367,1
1368,5
1369,5
1370,2
1371,2
1372,4
1373,6
1374,6
1375,1
1376,3
1377,4
1378,6
1379,4
1380,3
1381,4
1382,3
1383,1
1384,4
1385,2
1386,3
1387,6
1388,0
1389,1
1390,6
1391,1
1392,5
1393,4
1394,6
1395,0
1396,1
1397,6
1398,1
1399,6
1400,3
1401,6
1402,5
1403,0
1404,4
1405,6
1406,4
1407,6
1408,1
1409,4
1410,0
1411,5
1412,4
1413,1
1414,3
1415,3
1416,1
1417,6
1418,0
1419,5
1420,1
1421,4
1422,4
1423,4
1424,6
1425,6
1426,6
1427,1
1428,1
1429,6
1430,3
1431,6
1432,0
1433,0
1434,3
1435,1
1436,5
1437,6
1438,6
1439,4
1440,4
1441,3
1442,0
1443,6
1444,1
1445,0
1446,6
1447,4
1448,0
1449,1
1450,2
1451,3
1452,2
1453,3
1454,1
1455,6
1456,0
1457,5
1458,4
1459,2
1460,1
1461,1
1462,6
1463,3
1464,4
1465,1
1466,1
1467,6
1468,1
1469,1
1470,0
1471,4
1472,4
1473,1
1474,2
1475,6
1476,0
1477,6
1478,5
1479,2
1480,3
1481,6
1482,1
1483,5
1484,6
1485,1
1486,6
1487,4
1488,1
1489,5
1490,3
1491,4
1492,1
1493,0
1494,6
1495,1
1496,5
1497,4
1498,0
1499,4
1500,4
1501,0
1502,0
1503,6
1504,6
1505,1
1506,5
1507,6
1508,0
1509,2
1510,0
1511,0
1512,0
1513,5
1514,0
1515,4
1516,6
1517,4
1518,3
1519,1
1520,2
1521,1
1522,4
1523,5
1524,5
1525,5
1526,4
1527,1
1528,6
1529,4
1530,1
1531,6
1532,4
1533,1
1534,5
1535,1
1536,4
1537,2
1538,2
1539,1
1540,5
1541,3
1542,1
1543,4
1544,0
1545,1
1546,3
1547,5
1548,1
1549,1
1550,5
1551,1
1552,4
1553,5
1554,2
1555,4
1556,6
1557,5
1558,6
1559,6
1560,4
1561,3
1562,0
1563,6
1564,1
1565,0
1566,4
1567,6
1568,4
1569,6
1570,1
1571,5
1572,4
1573,3
1574,1
1575,4
1576,6
1577,4
1578,6
1579,5
1580,1
1581,6
1582,3
1583,3
1584,1
1585,1
1586,6
1587,4
1588,6
1589,3
1590,5
1591,1
1592,3
1593,5
1594,2
1595,6
1596,1
1597,4
1598,4
1599,4
1600,6
1601,1
1602,3
1603,4
1604,2
1605,6
1606,5
1607,0
1608,3
1609,2
1610,1
1611,2
1612,5
1613,4
1614,5
1615,1
1616,3
1617,5
1618,5
1619,0
1620,1
1621,1
1622,2
1623,0
1624,5
1625,6
1626,1
1627,2
1628,4
1629,3
1630,1
1631,4
1632,1
1633,1
1634,0
1635,4
1636,5
1637,1
1638,6
1639,4
1640,2
1641,4
1642,5
1643,1
1644,4
1645,4
1646,5
1647,4
1648,1
1649,1
1650,3
1651,3
1652,6
1653,2
1654,5
1655,0
1656,4
1657,4
1658,0
1659,5
1660,1
1661,6
1662,4
1663,4
1664,6
1665,4
1666,1
1667,1
1668,6
1669,1
1670,6
1671,4
1672,1
1673,3
1674,0
1675,3
1676,6
1677,0
1678,6
1679,2
1680,1
1681,4
1682,6
1683,3
1684,2
1685,6
1686,1
1687,1
1688,4
1689,1
1690,3
1691,5
1692,5
1693,2
1694,4
1695,2
1696,1
1697,6
1698,0
1699,6
1700,4
1701,5
1702,3
1703,5
1704,4
1705,1
1706,5
1707,6
1708,0
1709,0
1710,4
1711,5
1712,3
1713,4
1714,4
1715,0
1716,6
1717,0
1718,3
1719,5
1720,4
1721,6
1722,1
1723,0
1724,4
1725,1
1726,5
1727,0
1728,6
1729,4
1730,6
1731,5
1732,4
1733,1
1734,3
1735,5
1736,4
1737,4
1738,0
1739,3
1740,4
1741,6
1742,1
1743,3
1744,2
1745,4
1746,4
1747,1
1748,0
1749,6
1750,3
1751,2
1752,2
1753,1
1754,2
1755,0
1756,1
1757,5
1758,0
1759,6
1760,3
1761,5
1762,5
1763,2
1764,2
1765,6
1766,6
1767,5
1768,4
1769,6
1770,1
1771,4
1772,1
1773,2
1774,4
1775,1
1776,1
1777,6
1778,4
1779,5
1780,1
1781,1
1782,0
1783,6
1784,1
1785,5
1786,1
1787,0
1788,2
1789,5
1790,1
1791,3
1792,2
1793,5
1794,6
1795,1
1796,6
1797,6
1798,3
1799,4
1800,0
1801,3
1802,0
1803,2
1804,3
1805,4
1806,0
1807,6
1808,0
1809,2
1810,0
1811,4
1812,6
1813,3
1814,1
1815,5
1816,6
1817,1
1818,1
1819,4
1820,1
1821,6
1822,2
1823,0
1824,3
1825,1
1826,5
1827,6
1828,5
1829,4
1830,6
1831,6
1832,6
1833,1
1834,1
1835,5
1836,0
1837,2
1838,1
1839,5
1840,5
1841,0
1842,3
1843,4
1844,4
1845,1
1846,5
1847,5
1848,4
1849,0
1850,0
1851,1
1852,6
1853,4
1854,1
1855,1
1856,2
1857,0
1858,5
1859,3
1860,0
1861,6
1862,4
1863,4
1864,5
1865,4
1866,6
1867,6
1868,4
1869,1
1870,6
1871,6
1872,2
1873,1
1874,5
1875,1
1876,1
1877,4
1878,6
1879,0
1880,3
1881,5
1882,1
1883,4
1884,0
1885,6
1886,5
1887,4
1888,1
1889,5
1890,3
1891,4
1892,5
1893,5
1894,5
1895,5
1896,3
1897,5
1898,4
1899,0
1900,5
1901,1
1902,1
1903,6
1904,4
1905,4
1906,6
1907,3
1908,0
1909,1
1910,4
1911,6
1912,0
1913,1
1914,4
1915,1
1916,5
1917,4
1918,6
1919,4
1920,1
1921,3
1922,0
1923,0
1924,1
1925,2
1926,0
1927,2
1928,4
1929,1
1930,4
1931,3
1932,4
1933,2
1934,5
1935,5
1936,2
1937,4
1938,0
1939,6
1940,2
1941,2
1942,0
1943,2
1944,4
1945,0
1946,0
1947,5
1948,1
1949,1
1950,6
1951,1
1952,4
1953,5
1954,5
1955,3
1956,6
1957,4
1958,1
1959,6
1960,3
1961,6
1962,4
1963,4
1964,5
1965,0
1966,5
1967,3
1968,1
1969,4
1970,0
1971,3
1972,5
1973,4
1974,5
1975,0
1976,4
1977,0
1978,3
1979,1
1980,2
1981,3
1982,0
1983,1
1984,2
1985,1
1986,1
1987,3
1988,0
1989,6
1990,3
1991,4
1992,6
1993,1
1994,1
1995,3
1996,4
1997,5
1998,5
1999,2
2000,1
2001,4
2002,5
2003,3
2004,1
2005,1
2006,3
2007,1
2008,2
2009,1
2010,4
2011,4
2012,1
2013,4
2014,0
2015,1
2016,6
2017,3
2018,6
2019,4
2020,4
2021,1
2022,0
2023,3
2024,1
2025,6
2026,5
2027,3
2028,3
2029,1
2030,4
2031,5
2032,1
2033,5
2034,1
2035,5
2036,3
2037,0
2038,0
2039,6
2040,6
2041,6
2042,1
2043,1
2044,5
2045,1
2046,1
2047,3
2048,1
2049,2
2050,0
2051,6
2052,1
2053,4
2054,6
2055,1
2056,0
2057,6
2058,4
2059,1
2060,4
2061,1
2062,2
2063,4
2064,2
2065,4
2066,4
2067,1
2068,6
2069,4
2070,3
2071,5
2072,4
2073,2
2074,5
2075,5
2076,2
2077,4
2078,4
2079,1
2080,5
2081,1
2082,6
2083,1
2084,6
2085,6
2086,3
2087,1
2088,0
2089,4
2090,6
2091,5
2092,5
2093,5
2094,1
2095,4
2096,4
2097,3
2098,0
2099,1
2100,1
2101,3
2102,0
2103,3
2104,1
2105,5
2106,4
2107,6
2108,6
2109,3
2110,1
2111,2
2112,5
2113,0
2114,5
2115,2
2116,1
2117,6
2118,5
2119,4
2120,4
2121,5
2122,4
2123,5
2124,5
2125,1
2126,4
2127,0
2128,1
2129,0
2130,2
2131,6
2132,4
2133,1
2134,2
2135,3
2136,6
2137,6
2138,1
2139,0
2140,5
2141,5
2142,1
2143,1
2144,5
2145,3
2146,6
2147,6
2148,6
2149,1
2150,4
2151,4
2152,5
2153,3
2154,0
2155,5
2156,5
2157,0
2158,0
2159,4
2160,2
2161,1
2162,4
2163,4
2164,1
2165,1
2166,4
2167,6
2168,6
2169,6
2170,6
2171,6
2172,4
2173,4
2174,0
2175,3
2176,3
2177,4
2178,0
2179,4
2180,3
2181,5
2182,1
2183,0
2184,6
2185,2
2186,4
2187,0
2188,4
2189,2
2190,0
2191,6
2192,5
2193,1
2194,6
2195,5
2196,4
2197,1
2198,6
2199,6
2200,1
2201,6
2202,3
2203,4
2204,1
2205,0
2206,4
2207,4
2208,0
2209,4
2210,1
2211,1
2212,5
2213,1
2214,2
2215,1
2216,4
2217,1
2218,1
2219,4
2220,4
2221,5
2222,1
2223,0
2224,3
2225,1
2226,6
2227,3
2228,0
2229,1
2230,1
2231,5
2232,1
2233,0
2234,1
2235,1
2236,1
2237,0
2238,5
2239,4
2240,2
2241,6
2242,3
2243,5
2244,6
2245,6
2246,1
2247,3
2248,0
2249,6
2250,5
2251,5
2252,4
2253,2
2254,2
2255,3
2256,5
2257,5
2258,1
2259,6
2260,1
2261,5
2262,1
2263,3
2264,5
2265,4
2266,5
2267,4
2268,2
2269,1
2270,5
2271,5
2272,2
2273,5
2274,2
2275,0
2276,3
2277,5
2278,5
2279,0
2280,5
2281,6
2282,1
2283,4
2284,5
2285,4
2286,6
2287,1
2288,6
2289,5
2290,0
2291,0
2292,0
2293,2
2294,5
2295,4
2296,5
2297,5
2298,1
2299,0
2300,4
2301,4
2302,5
2303,5
2304,5
2305,3
2306,5
2307,0
2308,2
2309,0
2310,6
2311,4
2312,0
2313,4
2314,2
2315,5
2316,2
2317,5
2318,5
2319,0
2320,5
2321,4
2322,3
2323,6
2324,4
2325,1
2326,5
2327,4
2328,4
2329,6
2330,5
2331,5
2332,0
2333,5
2334,6
2335,4
2336,5
2337,4
2338,4
2339,1
2340,1
2341,2
2342,1
2343,1
2344,1
2345,4
2346,0
2347,1
2348,0
2349,1
2350,1
2351,0
2352,4
2353,0
2354,2
2355,5
2356,1
2357,1
2358,3
2359,4
2360,5
2361,1
2362,0
2363,5
2364,1
2365,2
2366,4
2367,0
2368,1
2369,5
2370,4
2371,2
2372,6
2373,4
2374,5
2375,3
2376,2
2377,0
2378,5
2379,1
2380,4
2381,0
2382,1
2383,2
2384,5
2385,3
2386,4
2387,0
2388,2
2389,4
2390,5
2391,6
2392,1
2393,0
2394,6
2395,6
2396,4
2397,6
2398,6
2399,6
2400,0
2401,1
2402,1
2403,4
2404,4
2405,6
2406,1
2407,5
2408,6
2409,1
2410,1
2411,4
2412,3
2413,5
2414,6
2415,3
2416,3
2417,6
2418,5
2419,1
2420,0
2421,5
2422,0
2423,0
2424,0
2425,3
2426,0
2427,4
2428,3
2429,3
2430,4
2431,6
2432,1
2433,5
2434,5
2435,1
2436,4
2437,4
2438,0
2439,6
2440,0
2441,6
2442,3
2443,0
2444,6
2445,0
2446,4
2447,4
2448,2
2449,4
2450,6
2451,0
2452,2
2453,1
2454,4
2455,6
2456,5
2457,0
2458,1
2459,6
2460,1
2461,1
2462,0
2463,5
2464,6
2465,6
2466,3
2467,6
2468,4
2469,1
2470,4
2471,1
2472,5
2473,5
2474,5
2475,6
2476,3
2477,0
2478,6
2479,0
2480,1
2481,4
2482,1
2483,4
2484,5
2485,6
2486,1
2487,2
2488,2
2489,1
2490,0
2491,1
2492,3
2493,5
2494,6
2495,3
2496,1
2497,5
2498,2
2499,2
2500,4
2501,1
2502,6
2503,2
2504,4
2505,1
2506,1
2507,1
2508,6
2509,1
2510,1
2511,1
2512,5
2513,6
2514,5
2515,2
2516,4
2517,6
2518,5
2519,1
2520,0
2521,4
2522,4
2523,6
2524,2
2525,5
2526,1
2527,2
2528,1
2529,4
2530,1
2531,3
2532,5
2533,2
2534,0
2535,1
2536,6
2537,2
2538,6
2539,1
2540,5
2541,5
2542,1
2543,1
2544,3
2545,2
2546,0
2547,4
2548,4
2549,2
2550,4
2551,5
2552,6
2553,4
2554,3
2555,6
2556,4
2557,1
2558,5
2559,1
2560,3
2561,6
2562,3
2563,4
2564,0
2565,3
2566,5
2567,0
2568,5
2569,5
2570,3
2571,1
2572,3
2573,5
2574,2
2575,2
2576,1
2577,5
2578,1
2579,4
2580,1
2581,4
2582,0
2583,0
2584,0
2585,1
2586,6
2587,2
2588,1
2589,1
2590,1
2591,4
2592,4
2593,3
2594,1
2595,1
2596,1
2597,1
2598,0
2599,5
2600,0
2601,3
2602,5
2603,6
2604,4
2605,1
2606,1
2607,1
2608,6
2609,3
2610,2
2611,2
2612,0
2613,2
2614,0
2615,1
2616,5
2617,6
2618,6
2619,3
2620,5
2621,5
2622,2
2623,6
2624,4
2625,4
2626,4
2627,0
2628,1
2629,0
2630,4
2631,6
2632,1
2633,4
2634,1
2635,0
2636,4
2637,1
2638,1
2639,4
2640,3
2641,4
2642,0
2643,6
2644,1
2645,6
2646,1
2647,1
2648,2
2649,0
2650,4
2651,5
2652,4
2653,0
2654,6
2655,4
2656,3
2657,6
2658,6
2659,6
2660,0
2661,2
2662,4
2663,4
2664,6
2665,1
2666,6
2667,5
2668,4
2669,4
2670,6
2671,1
2672,6
2673,0
2674,6
2675,1
2676,1
2677,2
2678,6
2679,6
2680,3
2681,5
2682,2
2683,3
2684,0
2685,0
2686,1
2687,3
2688,2
2689,5
2690,4
2691,1
2692,4
2693,6
2694,6
2695,2
2696,3
2697,4
2698,3
2699,2
2700,1
2701,4
2702,4
2703,1
2704,2
2705,5
2706,2
2707,2
2708,5
2709,5
2710,2
2711,2
2712,4
2713,4
2714,6
2715,4
2716,1
2717,4
2718,4
2719,3
2720,1
2721,6
2722,1
2723,4
2724,1
2725,5
2726,5
2727,4
2728,0
2729,4
2730,5
2731,6
2732,1
2733,4
2734,4
2735,1
2736,5
2737,1
2738,1
2739,5
2740,6
2741,3
2742,0
2743,1
2744,5
2745,0
2746,6
2747,1
2748,3
2749,6
2750,6
2751,4
2752,3
2753,0
2754,3
2755,6
2756,5
2757,4
2758,1
2759,6
2760,4
2761,6
2762,0
2763,6
2764,0
2765,5
2766,5
2767,1
2768,3
2769,3
2770,5
2771,4
2772,4
2773,4
2774,1
2775,6
2776,1
2777,4
2778,4
2779,6
2780,6
2781,6
2782,6
2783,6
2784,5
2785,6
2786,5
2787,2
2788,3
2789,2
2790,4
2791,0
2792,4
2793,4
2794,3
2795,0
2796,4
2797,6
2798,0
2799,3
2800,4
2801,1
2802,1
2803,5
2804,0
2805,0
2806,1
2807,1
2808,1
2809,1
2810,2
2811,0
2812,1
2813,3
2814,0
2815,4
2816,6
2817,5
2818,4
2819,4
2820,4
2821,4
2822,6
2823,0
2824,1
2825,0
2826,0
2827,0
2828,1
2829,1
2830,5
2831,1
2832,4
2833,4
2834,2
2835,1
2836,6
2837,6
2838,6
2839,2
2840,6
2841,4
2842,6
2843,1
2844,1
2845,1
2846,6
2847,6
2848,6
2849,6
2850,3
2851,5
2852,3
2853,6
2854,4
2855,1
2856,5
2857,4
2858,4
2859,6
2860,4
2861,5
2862,4
2863,5
2864,2
2865,3
2866,1
2867,1
2868,1
2869,1
2870,6
2871,6
2872,5
2873,4
2874,5
2875,3
2876,4
2877,4
2878,3
2879,6
2880,2
2881,2
2882,5
2883,6
2884,1
2885,1
2886,1
2887,6
2888,2
2889,6
2890,0
2891,4
2892,4
2893,5
2894,5
2895,1
2896,2
2897,6
2898,4
2899,5
2900,4
2901,1
2902,3
2903,1
2904,1
2905,0
2906,1
2907,3
2908,5
2909,4
2910,1
2911,0
2912,0
2913,1
2914,5
2915,6
2916,6
2917,2
2918,4
2919,0
2920,2
2921,0
2922,4
2923,1
2924,6
2925,5
2926,4
2927,1
2928,6
2929,1
2930,6
2931,3
2932,5
2933,4
2934,6
2935,3
2936,4
2937,5
2938,3
2939,1
2940,2
2941,5
2942,2
2943,4
2944,1
2945,1
2946,6
2947,1
2948,1
2949,3
2950,5
2951,5
2952,5
2953,6
2954,5
2955,1
2956,4
2957,6
2958,1
2959,1
2960,1
2961,6
2962,1
2963,4
2964,1
2965,6
2966,6
2967,6
2968,0
2969,3
2970,5
2971,6
2972,5
2973,2
2974,6
2975,6
2976,4
2977,0
2978,6
2979,6
2980,5
2981,3
2982,4
2983,5
2984,3
2985,1
2986,2
2987,5
2988,1
2989,6
2990,1
2991,1
2992,5
2993,6
2994,1
2995,3
2996,6
2997,5
