,0
584,2
585,4
586,3
587,3
588,2
589,2
590,4
591,1
592,1
593,1
594,1
595,5
596,4
597,4
598,3
599,3
600,4
601,2
602,4
603,4
604,5
605,2
606,0
607,4
608,1
609,2
610,1
611,3
612,4
613,4
614,1
615,1
616,4
617,2
618,2
619,4
620,1
621,4
622,4
623,1
624,4
625,4
626,4
627,0
628,2
629,2
630,5
631,4
632,1
633,2
634,2
635,3
636,0
637,5
638,3
639,5
640,3
641,2
642,6
643,2
644,1
645,3
646,5
647,2
648,6
649,3
650,6
651,0
652,4
653,6
654,2
655,2
656,1
657,5
658,3
659,0
660,6
661,6
662,0
663,3
664,3
665,5
666,3
667,0
668,1
669,4
670,0
671,4
672,5
673,2
674,4
675,0
676,4
677,0
678,0
679,4
680,4
681,3
682,5
683,4
684,4
685,0
686,2
687,5
688,4
689,6
690,6
691,2
692,1
693,2
694,2
695,3
696,4
697,4
698,6
699,4
700,5
701,6
702,2
703,3
704,3
705,0
706,2
707,1
708,6
709,1
710,4
711,1
712,4
713,1
714,4
715,1
716,2
717,4
718,2
719,5
720,3
721,4
722,5
723,6
724,3
725,1
726,5
727,1
728,1
729,6
730,1
731,5
732,4
733,3
734,0
735,2
736,2
737,6
738,2
739,3
740,1
741,4
742,2
743,6
744,6
745,2
746,4
747,2
748,1
749,3
750,2
751,5
752,6
753,4
754,2
755,1
756,2
757,0
758,2
759,4
760,2
761,1
762,1
763,4
764,4
765,2
766,2
767,1
768,0
769,4
770,3
771,2
772,4
773,0
774,4
775,3
776,6
777,2
778,2
779,0
780,2
781,2
782,6
783,4
784,0
785,1
786,2
787,3
788,1
789,4
790,1
791,1
792,0
793,2
794,6
795,5
796,4
797,6
798,3
799,3
800,0
801,1
802,5
803,4
804,4
805,2
806,2
807,2
808,2
809,6
810,2
811,2
812,2
813,2
814,6
815,4
816,2
817,3
818,1
819,4
820,1
821,2
822,6
823,2
824,3
825,4
826,5
827,4
828,4
829,2
830,4
831,6
832,2
833,3
834,2
835,2
836,0
837,2
838,2
839,3
840,4
841,1
842,0
843,4
844,6
845,2
846,2
847,4
848,2
849,3
850,3
851,2
852,0
853,2
854,2
855,1
856,1
857,0
858,4
859,1
860,0
861,3
862,2
863,2
864,2
865,1
866,2
867,5
868,1
869,2
870,2
871,3
872,2
873,2
874,4
875,2
876,2
877,2
878,3
879,2
880,5
881,3
882,6
883,4
884,0
885,4
886,6
887,6
888,2
889,3
890,4
891,4
892,2
893,3
894,1
895,3
896,2
897,3
898,0
899,2
900,4
901,3
902,2
903,0
904,5
905,3
906,1
907,5
908,2
909,2
910,2
911,4
912,3
913,1
914,6
915,4
916,4
917,5
918,2
919,2
920,3
921,6
922,1
923,6
924,5
925,4
926,2
927,1
928,2
929,2
930,4
931,1
932,0
933,1
934,3
935,2
936,0
937,2
938,2
939,3
940,1
941,2
942,1
943,1
944,3
945,4
946,4
947,4
948,2
949,0
950,3
951,3
952,4
953,0
954,4
955,2
956,2
957,1
958,3
959,0
960,4
961,6
962,2
963,3
964,5
965,2
966,1
967,2
968,6
969,1
970,2
971,1
972,2
973,6
974,2
975,3
976,0
977,2
978,3
979,1
980,4
981,1
982,1
983,4
984,1
985,2
986,0
987,1
988,2
989,1
990,4
991,4
992,0
993,3
994,2
995,4
996,2
997,1
998,6
999,4
1000,3
1001,1
1002,0
1003,2
1004,5
1005,3
1006,0
1007,5
1008,1
1009,6
1010,2
1011,2
1012,2
1013,5
1014,4
1015,3
1016,2
1017,3
1018,5
1019,4
1020,3
1021,3
1022,4
1023,0
1024,4
1025,1
1026,4
1027,6
1028,6
1029,3
1030,3
1031,5
1032,6
1033,1
1034,5
1035,6
1036,2
1037,1
1038,2
1039,1
1040,2
1041,2
1042,5
1043,2
1044,5
1045,1
1046,2
1047,2
1048,4
1049,1
1050,3
1051,4
1052,3
1053,5
1054,2
1055,2
1056,4
1057,3
1058,3
1059,2
1060,0
1061,4
1062,2
1063,3
1064,2
1065,5
1066,4
1067,2
1068,2
1069,3
1070,2
1071,2
1072,0
1073,4
1074,6
1075,0
1076,4
1077,3
1078,0
1079,2
1080,4
1081,1
1082,0
1083,3
1084,3
1085,2
1086,3
1087,2
1088,4
1089,3
1090,3
1091,1
1092,4
1093,3
1094,2
1095,1
1096,0
1097,3
1098,2
1099,1
1100,4
1101,0
1102,2
1103,6
1104,2
1105,6
1106,2
1107,2
1108,4
1109,5
1110,3
1111,4
1112,2
1113,1
1114,0
1115,2
1116,4
1117,1
1118,2
1119,2
1120,6
1121,2
1122,1
1123,2
1124,4
1125,6
1126,3
1127,6
1128,6
1129,0
1130,3
1131,0
1132,4
1133,4
1134,5
1135,2
1136,2
1137,4
1138,3
1139,2
1140,3
1141,5
1142,4
1143,3
1144,4
1145,6
1146,4
1147,0
1148,1
1149,0
1150,0
1151,6
1152,4
1153,5
1154,2
1155,3
1156,1
1157,6
1158,2
1159,2
1160,1
1161,0
1162,4
1163,2
1164,5
1165,2
1166,2
1167,3
1168,3
1169,3
1170,5
1171,2
1172,1
1173,6
1174,1
1175,4
1176,2
1177,1
1178,2
1179,2
1180,0
1181,3
1182,6
1183,0
1184,2
1185,3
1186,2
1187,1
1188,3
1189,5
1190,6
1191,2
1192,0
1193,2
1194,1
1195,2
1196,3
1197,2
1198,2
1199,3
1200,4
1201,6
1202,3
1203,0
1204,2
1205,4
1206,5
1207,3
1208,1
1209,2
1210,2
1211,2
1212,1
1213,0
1214,0
1215,5
1216,2
1217,2
1218,1
1219,3
1220,2
1221,2
1222,5
1223,2
1224,2
1225,2
1226,0
1227,4
1228,6
1229,2
1230,1
1231,0
1232,3
1233,4
1234,2
1235,1
1236,2
1237,1
1238,2
1239,3
1240,2
1241,1
1242,4
1243,6
1244,2
1245,6
1246,2
1247,4
1248,4
1249,3
1250,1
1251,3
1252,3
1253,0
1254,4
1255,2
1256,0
1257,1
1258,1
1259,4
1260,2
1261,1
1262,0
1263,6
1264,4
1265,3
1266,2
1267,4
1268,3
1269,2
1270,0
1271,1
1272,4
1273,2
1274,3
1275,4
1276,2
1277,5
1278,0
1279,4
1280,1
1281,1
1282,0
1283,2
1284,5
1285,4
1286,4
1287,5
1288,3
1289,3
1290,0
1291,0
1292,2
1293,0
1294,6
1295,6
1296,6
1297,0
1298,2
1299,6
1300,3
1301,4
1302,1
1303,6
1304,4
1305,1
1306,4
1307,2
1308,5
1309,4
1310,1
1311,2
1312,5
1313,3
1314,2
1315,1
1316,0
1317,1
1318,1
1319,5
1320,3
1321,4
1322,4
1323,6
1324,2
1325,5
1326,4
1327,2
1328,5
1329,0
1330,4
1331,2
1332,3
1333,2
1334,2
1335,3
1336,4
1337,3
1338,0
1339,0
1340,5
1341,1
1342,1
1343,3
1344,4
1345,4
1346,2
1347,5
1348,1
1349,3
1350,5
1351,1
1352,5
1353,2
1354,1
1355,5
1356,6
1357,4
1358,2
1359,0
1360,4
1361,4
1362,4
1363,3
1364,2
1365,2
1366,2
1367,2
1368,5
1369,0
1370,6
1371,3
1372,4
1373,1
1374,4
1375,4
1376,1
1377,3
1378,2
1379,0
1380,2
1381,6
1382,6
1383,2
1384,4
1385,0
1386,2
1387,1
1388,1
1389,3
1390,1
1391,4
1392,4
1393,4
1394,2
1395,2
1396,2
1397,3
1398,3
1399,0
1400,3
1401,5
1402,4
1403,3
1404,2
1405,5
1406,4
1407,0
1408,3
1409,4
1410,0
1411,1
1412,1
1413,5
1414,2
1415,2
1416,4
1417,1
1418,3
1419,1
1420,5
1421,6
1422,2
1423,0
1424,3
1425,0
1426,5
1427,2
1428,2
1429,3
1430,4
1431,6
1432,1
1433,2
1434,2
1435,4
1436,2
1437,2
1438,3
1439,3
1440,2
1441,5
1442,4
1443,4
1444,6
1445,3
1446,5
1447,4
1448,2
1449,0
1450,4
1451,2
1452,4
1453,1
1454,4
1455,0
1456,5
1457,1
1458,2
1459,3
1460,4
1461,2
1462,6
1463,1
1464,3
1465,3
1466,1
1467,3
1468,4
1469,2
1470,3
1471,6
1472,0
1473,1
1474,3
1475,3
1476,0
1477,1
1478,4
1479,1
1480,0
1481,2
1482,5
1483,2
1484,5
1485,6
1486,6
1487,0
1488,3
1489,1
1490,2
1491,4
1492,1
1493,0
1494,1
1495,2
1496,2
1497,4
1498,2
1499,1
1500,5
1501,1
1502,2
1503,0
1504,6
1505,3
1506,1
1507,2
1508,6
1509,0
1510,2
1511,2
1512,6
1513,1
1514,3
1515,6
1516,5
1517,1
1518,4
1519,6
1520,4
1521,2
1522,1
1523,6
1524,3
1525,4
1526,2
1527,2
1528,1
1529,3
1530,2
1531,1
1532,4
1533,3
1534,6
1535,6
1536,2
1537,3
1538,1
1539,4
1540,1
1541,0
1542,0
1543,2
1544,3
1545,2
1546,6
1547,3
1548,6
1549,2
1550,2
1551,4
1552,3
1553,2
1554,6
1555,0
1556,2
1557,6
1558,0
1559,5
1560,0
1561,2
1562,1
1563,4
1564,2
1565,6
1566,5
1567,2
1568,0
1569,2
1570,5
1571,5
1572,2
1573,0
1574,1
1575,0
1576,2
1577,6
1578,0
1579,6
1580,3
1581,4
1582,2
1583,1
1584,0
1585,4
1586,2
1587,1
1588,5
1589,4
1590,3
1591,3
1592,1
1593,2
1594,2
1595,3
1596,3
1597,0
1598,2
1599,4
1600,1
1601,5
1602,1
1603,0
1604,2
1605,1
1606,1
1607,2
1608,2
1609,6
1610,4
1611,5
1612,0
1613,3
1614,1
1615,2
1616,6
1617,2
1618,4
1619,1
1620,5
1621,4
1622,1
1623,2
1624,2
1625,4
1626,2
1627,3
1628,0
1629,2
1630,6
1631,2
1632,2
1633,6
1634,2
1635,4
1636,5
1637,2
1638,1
1639,4
1640,0
1641,2
1642,2
1643,1
1644,2
1645,6
1646,2
1647,0
1648,4
1649,1
1650,1
1651,1
1652,4
1653,4
1654,3
1655,3
1656,4
1657,3
1658,1
1659,0
1660,2
1661,3
1662,5
1663,3
1664,0
1665,2
1666,4
1667,4
1668,2
1669,1
1670,3
1671,4
1672,5
1673,1
1674,2
1675,4
1676,2
1677,6
1678,4
1679,1
1680,4
1681,2
1682,1
1683,2
1684,0
1685,2
1686,4
1687,1
1688,4
1689,0
1690,1
1691,2
1692,3
1693,0
1694,1
1695,2
1696,6
1697,1
1698,2
1699,5
1700,1
1701,1
1702,1
1703,2
1704,2
1705,3
1706,4
1707,5
1708,1
1709,5
1710,4
1711,5
1712,3
1713,3
1714,4
1715,0
1716,3
1717,4
1718,6
1719,0
1720,4
1721,5
1722,5
1723,3
1724,4
1725,2
1726,0
1727,0
1728,1
1729,4
1730,2
1731,1
1732,2
1733,1
1734,1
1735,4
1736,2
1737,4
1738,1
1739,0
1740,4
1741,2
1742,3
1743,0
1744,2
1745,4
1746,0
1747,3
1748,2
1749,2
1750,1
1751,4
1752,6
1753,3
1754,6
1755,0
1756,4
1757,2
1758,4
1759,0
1760,3
1761,1
1762,3
1763,3
1764,3
1765,6
1766,5
1767,6
1768,1
1769,0
1770,5
1771,5
1772,4
1773,5
1774,2
1775,6
1776,4
1777,2
1778,2
1779,1
1780,2
1781,0
1782,3
1783,3
1784,5
1785,3
1786,6
1787,2
1788,0
1789,4
1790,6
1791,1
1792,4
1793,4
1794,4
1795,4
1796,2
1797,0
1798,3
1799,1
1800,2
1801,0
1802,6
1803,6
1804,1
1805,2
1806,0
1807,3
1808,1
1809,2
1810,2
1811,0
1812,1
1813,2
1814,2
1815,5
1816,6
1817,6
1818,2
1819,1
1820,3
1821,6
1822,3
1823,1
1824,4
1825,4
1826,2
1827,2
1828,4
1829,0
1830,1
1831,2
1832,0
1833,2
1834,2
1835,4
1836,3
1837,3
1838,0
1839,0
1840,4
1841,1
1842,3
1843,3
1844,0
1845,5
1846,6
1847,5
1848,6
1849,0
1850,0
1851,6
1852,0
1853,2
1854,1
1855,3
1856,3
1857,4
1858,3
1859,2
1860,2
1861,4
1862,1
1863,1
1864,4
1865,3
1866,2
1867,1
1868,4
1869,2
1870,1
1871,2
1872,0
1873,1
1874,3
1875,4
1876,1
1877,2
1878,6
1879,3
1880,3
1881,2
1882,5
1883,2
1884,6
1885,3
1886,1
1887,6
1888,1
1889,1
1890,0
1891,4
1892,1
1893,3
1894,4
1895,3
1896,1
1897,5
1898,1
1899,2
1900,0
1901,4
1902,4
1903,4
1904,4
1905,1
1906,0
1907,0
1908,6
1909,4
1910,1
1911,2
1912,0
1913,6
1914,4
1915,1
1916,6
1917,0
1918,6
1919,2
1920,5
1921,6
1922,6
1923,1
1924,2
1925,3
1926,3
1927,2
1928,1
1929,5
1930,2
1931,6
1932,2
1933,2
1934,1
1935,3
1936,2
1937,2
1938,5
1939,2
1940,4
1941,3
1942,5
1943,4
1944,4
1945,2
1946,6
1947,3
1948,1
1949,0
1950,0
1951,6
1952,2
1953,1
1954,6
1955,5
1956,2
1957,2
1958,5
1959,2
1960,5
1961,3
1962,4
1963,1
1964,1
1965,2
1966,2
1967,4
1968,1
1969,2
1970,3
1971,3
1972,6
1973,3
1974,3
1975,4
1976,0
1977,5
1978,6
1979,2
1980,3
1981,3
1982,1
1983,6
1984,2
1985,0
1986,2
1987,6
1988,5
1989,2
1990,2
1991,4
1992,2
1993,4
1994,6
1995,2
1996,2
1997,2
1998,1
1999,4
2000,2
2001,4
2002,2
2003,4
2004,1
2005,2
2006,1
2007,3
2008,2
2009,2
2010,3
2011,1
2012,1
2013,5
2014,1
2015,2
2016,4
2017,1
2018,6
2019,1
2020,5
2021,2
2022,0
2023,3
2024,6
2025,5
2026,3
2027,2
2028,2
2029,4
2030,2
2031,2
2032,3
2033,4
2034,4
2035,6
2036,3
2037,2
2038,1
2039,4
2040,0
2041,0
2042,2
2043,1
2044,1
2045,2
2046,2
2047,2
2048,6
2049,6
2050,2
2051,0
2052,1
2053,4
2054,4
2055,5
2056,2
2057,3
2058,0
2059,3
2060,6
2061,5
2062,4
2063,4
2064,4
2065,1
2066,1
2067,0
2068,1
2069,6
2070,2
2071,1
2072,3
2073,3
2074,2
2075,1
2076,4
2077,3
2078,1
2079,4
2080,5
2081,5
2082,4
2083,3
2084,0
2085,2
2086,2
2087,4
2088,0
2089,4
2090,2
2091,6
2092,6
2093,4
2094,2
2095,4
2096,2
2097,2
2098,1
2099,1
2100,0
2101,5
2102,2
2103,4
2104,0
2105,3
2106,1
2107,5
2108,2
2109,3
2110,2
2111,2
2112,3
2113,1
2114,4
2115,4
2116,4
2117,4
2118,0
2119,1
2120,2
2121,1
2122,5
2123,6
2124,1
2125,6
2126,0
2127,3
2128,0
2129,5
2130,1
2131,1
2132,3
2133,4
2134,0
2135,2
2136,4
2137,3
2138,0
2139,1
2140,2
2141,4
2142,4
2143,2
2144,2
2145,4
2146,1
2147,1
2148,2
2149,2
2150,2
2151,3
2152,0
2153,2
2154,5
2155,2
2156,1
2157,3
2158,2
2159,1
2160,1
2161,3
2162,4
2163,5
2164,2
2165,4
2166,6
2167,2
2168,2
2169,3
2170,0
2171,2
2172,4
2173,3
2174,3
2175,2
2176,0
2177,1
2178,1
2179,4
2180,6
2181,6
2182,4
2183,2
2184,2
2185,4
2186,0
2187,4
2188,1
2189,5
2190,6
2191,0
2192,3
2193,6
2194,2
2195,2
2196,0
2197,4
2198,3
2199,3
2200,2
2201,6
2202,1
2203,0
2204,1
2205,2
2206,0
2207,6
2208,5
2209,0
2210,5
2211,3
2212,6
2213,0
2214,0
2215,3
2216,0
2217,0
2218,2
2219,1
2220,0
2221,1
2222,4
2223,2
2224,4
2225,0
2226,3
2227,3
2228,5
2229,3
2230,6
2231,1
2232,0
2233,4
2234,2
2235,1
2236,1
2237,6
2238,6
2239,5
2240,3
2241,0
2242,1
2243,4
2244,1
2245,1
2246,5
2247,5
2248,6
2249,0
2250,0
2251,2
2252,1
2253,5
2254,3
2255,0
2256,1
2257,4
2258,0
2259,1
2260,1
2261,4
2262,6
2263,0
2264,3
2265,6
2266,4
2267,1
2268,6
2269,5
2270,2
2271,2
2272,1
2273,2
2274,2
2275,4
2276,1
2277,3
2278,2
2279,2
2280,1
2281,3
2282,5
2283,6
2284,2
2285,3
2286,6
2287,1
2288,0
2289,2
2290,6
2291,2
2292,3
2293,5
2294,2
2295,4
2296,3
2297,1
2298,1
2299,2
2300,1
2301,0
2302,6
2303,3
2304,1
2305,3
2306,0
2307,3
2308,3
2309,1
2310,2
2311,4
2312,5
2313,3
2314,0
2315,2
2316,3
2317,3
2318,5
2319,0
2320,0
2321,4
2322,3
2323,2
2324,3
2325,1
2326,2
2327,4
2328,2
2329,4
2330,3
2331,3
2332,2
2333,2
2334,1
2335,3
2336,4
2337,2
2338,0
2339,4
2340,2
2341,2
2342,1
2343,6
2344,0
2345,3
2346,4
2347,6
2348,3
2349,5
2350,0
2351,6
2352,2
2353,3
2354,3
2355,0
2356,3
2357,2
2358,3
2359,6
2360,3
2361,1
2362,6
2363,3
2364,6
2365,3
2366,1
2367,4
2368,4
2369,0
2370,0
2371,1
2372,3
2373,4
2374,3
2375,3
2376,4
2377,2
2378,4
2379,1
2380,3
2381,5
2382,1
2383,3
2384,4
2385,2
2386,1
2387,3
2388,2
2389,1
2390,3
2391,0
2392,2
2393,3
2394,2
2395,0
2396,2
2397,0
2398,0
2399,4
2400,0
2401,6
2402,0
2403,1
2404,2
2405,0
2406,0
2407,4
2408,0
2409,4
2410,2
2411,3
2412,3
2413,1
2414,0
2415,0
2416,4
2417,6
2418,5
2419,2
2420,3
2421,2
2422,6
2423,6
2424,5
2425,4
2426,6
2427,1
2428,2
2429,4
2430,3
2431,1
2432,2
2433,2
2434,2
2435,4
2436,3
2437,2
2438,2
2439,2
2440,6
2441,4
2442,2
2443,0
2444,1
2445,0
2446,0
2447,2
2448,1
2449,1
2450,4
2451,1
2452,0
2453,2
2454,1
2455,2
2456,1
2457,4
2458,3
2459,5
2460,0
2461,1
2462,2
2463,1
2464,4
2465,3
2466,3
2467,4
2468,0
2469,6
2470,2
2471,2
2472,5
2473,5
2474,2
2475,1
2476,1
2477,1
2478,1
2479,3
2480,6
2481,1
2482,5
2483,0
2484,1
2485,2
2486,0
2487,2
2488,5
2489,4
2490,0
2491,3
2492,1
2493,3
2494,6
2495,0
2496,3
2497,6
2498,0
2499,6
2500,2
2501,6
2502,2
2503,6
2504,5
2505,3
2506,3
2507,5
2508,2
2509,6
2510,2
2511,1
2512,2
2513,2
2514,1
2515,3
2516,3
2517,2
2518,3
2519,0
2520,2
2521,3
2522,2
2523,2
2524,5
2525,2
2526,2
2527,2
2528,4
2529,3
2530,2
2531,5
2532,0
2533,0
2534,2
2535,2
2536,2
2537,4
2538,6
2539,5
2540,2
2541,5
2542,2
2543,6
2544,0
2545,6
2546,0
2547,3
2548,0
2549,3
2550,5
2551,4
2552,5
2553,1
2554,1
2555,2
2556,3
2557,1
2558,4
2559,2
2560,3
2561,2
2562,3
2563,2
2564,4
2565,1
2566,6
2567,1
2568,3
2569,4
2570,2
2571,4
2572,4
2573,2
2574,1
2575,3
2576,1
2577,3
2578,0
2579,1
2580,2
2581,4
2582,1
2583,6
2584,4
2585,4
2586,0
2587,3
2588,1
2589,1
2590,4
2591,2
2592,4
2593,1
2594,1
2595,4
2596,2
2597,4
2598,2
2599,2
2600,3
2601,2
2602,2
2603,3
2604,5
2605,3
2606,0
2607,3
2608,2
2609,0
2610,5
2611,5
2612,3
2613,5
2614,5
2615,0
2616,1
2617,2
2618,3
2619,4
2620,5
2621,5
2622,5
2623,6
2624,5
2625,2
2626,1
2627,1
2628,4
2629,1
2630,0
2631,1
2632,5
2633,6
2634,6
2635,5
2636,5
2637,1
2638,5
2639,2
2640,2
2641,1
2642,4
2643,2
2644,1
2645,2
2646,6
2647,1
2648,1
2649,0
2650,4
2651,2
2652,1
2653,1
2654,2
2655,0
2656,2
2657,4
2658,4
2659,5
2660,3
2661,0
2662,2
2663,2
2664,6
2665,4
2666,2
2667,5
2668,2
2669,4
2670,0
2671,1
2672,2
2673,4
2674,0
2675,2
2676,4
2677,4
2678,2
2679,6
2680,6
2681,0
2682,1
2683,1
2684,1
2685,3
2686,4
2687,1
2688,4
2689,4
2690,4
2691,4
2692,0
2693,0
2694,0
2695,5
2696,6
2697,1
2698,3
2699,1
2700,1
2701,5
2702,3
2703,4
2704,6
2705,2
2706,2
2707,3
2708,6
2709,3
2710,3
2711,2
2712,2
2713,2
2714,2
2715,5
2716,2
2717,2
2718,6
2719,3
2720,1
2721,4
2722,0
2723,1
2724,1
2725,4
2726,2
2727,2
2728,3
2729,2
2730,2
2731,2
2732,0
2733,2
2734,1
2735,1
2736,2
2737,4
2738,4
2739,0
2740,5
2741,1
2742,0
2743,2
2744,2
2745,4
2746,3
2747,0
2748,3
2749,0
2750,0
2751,5
2752,6
2753,5
2754,2
2755,1
2756,4
2757,4
2758,1
2759,4
2760,1
2761,0
2762,1
2763,0
2764,3
2765,1
2766,6
2767,2
2768,4
2769,4
2770,2
2771,4
2772,4
2773,0
2774,6
2775,1
2776,3
2777,1
2778,5
2779,0
2780,5
2781,1
2782,6
2783,0
2784,2
2785,2
2786,2
2787,2
2788,5
2789,4
2790,1
2791,1
2792,0
2793,0
2794,4
2795,5
2796,4
2797,1
2798,6
2799,1
2800,4
2801,5
2802,2
2803,3
2804,3
2805,2
2806,2
2807,6
2808,0
2809,1
2810,2
2811,2
2812,0
2813,0
2814,4
2815,1
2816,1
2817,3
2818,2
2819,5
2820,3
2821,2
2822,1
2823,4
2824,4
2825,2
2826,5
2827,1
2828,0
2829,1
2830,0
2831,6
2832,2
2833,2
2834,6
2835,5
2836,1
2837,3
2838,2
2839,2
2840,0
2841,2
2842,3
2843,2
2844,3
2845,6
2846,0
2847,0
2848,0
2849,3
2850,4
2851,2
2852,0
2853,2
2854,3
2855,1
2856,0
2857,4
2858,3
2859,0
2860,3
2861,2
2862,4
2863,4
2864,0
2865,0
2866,6
2867,4
2868,4
2869,0
2870,5
2871,3
2872,4
2873,3
2874,1
2875,4
2876,4
2877,6
2878,1
2879,0
2880,5
2881,2
2882,5
2883,0
2884,4
2885,0
2886,2
2887,2
2888,6
2889,3
2890,4
2891,2
2892,6
2893,4
2894,0
2895,0
2896,4
2897,1
2898,1
2899,5
2900,1
2901,2
2902,3
2903,6
2904,0
2905,2
2906,3
2907,3
2908,3
2909,1
2910,4
2911,4
2912,0
2913,4
2914,6
2915,0
2916,2
2917,0
2918,2
2919,4
2920,2
2921,0
2922,0
2923,5
2924,0
2925,2
2926,1
2927,3
2928,4
2929,2
2930,6
2931,6
2932,3
2933,4
2934,2
2935,1
2936,2
2937,3
2938,3
2939,4
2940,2
2941,2
2942,6
2943,3
2944,1
2945,4
2946,4
2947,0
2948,0
2949,2
2950,5
2951,2
2952,1
2953,2
2954,1
2955,3
2956,1
2957,3
2958,2
2959,0
2960,1
2961,4
2962,5
2963,4
2964,4
2965,6
2966,2
2967,4
2968,4
2969,3
2970,6
2971,4
2972,4
2973,4
2974,0
2975,2
2976,2
2977,2
2978,3
2979,4
2980,2
2981,1
2982,2
2983,4
2984,0
2985,4
2986,2
2987,2
2988,0
2989,2
2990,0
2991,3
2992,4
2993,5
2994,3
2995,0
2996,1
2997,2
