,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,-0.038397714,-0.118840516,-0.10667811,0.013070233,0.0368085,0.091395445,-0.09514859,0.007997577,-0.102426976,-0.03817855,0.005865507,-0.07210499,-0.09806238,-0.09229,0.017328372,-0.15987323,-0.027198296,0.038938772,-0.038012996,0.030282035,0.009897716,0.08776991,0.06104697,0.13095304,-0.04812953,0.026202705,0.05160063,-0.035407446,-0.0183811,0.016428128,-0.014193587,-0.012430619,0.0161871,0.0854107,0.092023395,-0.012248232,-0.014719751,-0.013899267,-0.019681111,0.051548496,-0.046409182,-0.09420727,-0.0027312674,-0.12271291,0.0117798485,0.0075037107,-0.04435885,0.036728654,-0.0032425746,0.07220437,0.117794745,0.006713975,-0.03194923,1.2282282e-05,-0.14282703,-0.04755251,0.03682064,0.17998146,-0.027980946,-0.13993172,0.055506103,-0.08902055,-0.12313376,0.0027019083
11,-0.040062256,-0.14049006,-0.15761113,0.04597754,-0.0036709951,0.04618141,-0.07692857,-0.02649779,-0.10353327,-0.05206123,0.048175454,-0.069225445,-0.058503576,-0.068012744,0.09182201,-0.16759436,-0.089286804,0.046706017,0.040721174,0.15490761,-0.021580756,0.018441396,0.05693254,0.11279155,-0.055713,0.1056215,0.030880682,-0.0701916,0.008536242,-0.006106265,0.05748372,-0.07959343,-0.011124469,0.14673546,0.08576473,-0.090031706,-0.010002557,-0.017196007,-0.0083556995,0.018770754,-0.04390709,-0.114978135,0.05468858,-0.121206164,0.0004381705,0.013550026,-0.08189272,0.08899803,0.03485491,0.026743129,0.029516056,0.08831479,-0.03197325,0.008176409,-0.17982265,0.0065818764,-0.03520042,0.14209062,0.0070787445,-0.16377299,-0.012366358,-0.041875023,-0.08024915,0.0015213788
12,-0.10666223,-0.12444967,-0.12987272,-0.0011167899,0.000116118,0.08025804,-0.09245512,-0.0088243075,-0.03998945,-0.027825229,0.028513197,-0.031221023,-0.085775994,-0.077080235,0.088967286,-0.114763565,-0.10055029,0.04444885,-0.014006013,0.12145299,-0.04165054,0.066920266,0.03720831,0.13361323,-0.028130038,0.09807885,0.032454006,-0.036091708,-0.06187345,0.04505878,0.06676383,-0.07922444,0.03413351,0.1389125,0.07155005,-0.07623918,-0.0063113905,-0.030806191,-0.021802418,0.018137373,-0.05705207,-0.10544677,0.018155105,-0.1242692,-0.005541939,-0.02375735,-0.13888095,0.056189716,0.0418957,0.0034075826,0.05954171,0.042808086,-0.06758168,0.030926667,-0.15724617,0.014385614,0.009860322,0.11555639,0.029116698,-0.104315504,-0.029151509,-0.09261729,-0.08120321,-0.0033758506
13,-0.01488436,-0.11037965,-0.09637046,0.030317366,0.03431934,0.0692663,-0.09424473,0.00401341,-0.123780206,-0.04246728,0.046154223,-0.0742483,-0.095324695,-0.1339016,0.018589247,-0.18767418,-0.023276597,0.020108756,-0.046846014,0.033433743,0.010897048,0.102345884,0.06791029,0.1324715,-0.03338686,0.04266591,0.061073143,-0.035355203,0.006248381,-0.014491767,-0.025191601,-0.02340817,0.00964541,0.08842215,0.09170917,-0.0056039356,-0.04230839,0.0008901991,0.0046583116,0.028916173,-0.020631745,-0.093778566,0.01899901,-0.10955402,0.0132722445,0.055672526,-0.040749796,0.06515927,-0.0036491016,0.059203714,0.13008407,0.017596811,-0.042366914,-0.010113088,-0.15992233,-0.047049064,0.026080899,0.21072605,-0.020507328,-0.1753954,0.055354886,-0.08292806,-0.12049195,-0.014750741
14,0.039647035,-0.0068016425,0.0020040646,0.13999398,-0.13899411,-0.25290018,0.22243224,-0.06693898,0.020460147,-0.21847272,0.34247047,0.0030052513,-0.07666713,-0.13769627,-0.029895984,-0.14472054,-0.10663,-0.122252956,-0.026661925,0.17406279,-0.19804223,-0.03765984,-0.22080198,-0.17814484,-0.19389154,0.03883845,0.039697222,0.22108345,0.1134108,-0.27258024,0.074547485,-0.22570501,0.016536146,0.055731826,-0.40542716,-0.24575537,-0.33946598,-0.2229554,-0.120796874,0.1527039,-0.19734058,-0.11940241,0.2859669,0.40015537,-0.22651103,0.070398875,-0.03607883,0.19941817,0.035925116,-0.034806304,-0.2531174,0.25806308,0.054412507,-0.16203892,-0.11343493,-0.15555398,-0.159013,-0.09156646,0.063894324,-0.038369156,-0.26836896,0.12378998,0.2501536,-0.29884085
15,0.11544543,0.2062082,0.27131134,0.011558749,0.054036446,0.026971381,0.04794835,0.024582174,0.08494632,0.104087785,-0.16572829,0.015793428,0.05416429,0.10799453,-0.09620534,0.18833931,0.17209448,-0.095312394,-0.041503195,-0.2625384,0.11455409,-0.009926921,0.013565423,-0.07797345,0.14770679,-0.15318799,-0.1356548,-0.012817085,0.094530866,-0.03671045,-0.15289216,0.16860928,-0.028789643,-0.20427847,-0.018910263,0.20047477,0.033484284,0.08252722,0.098485515,-0.098562226,0.088941425,0.15555367,-0.12587398,0.052950297,0.07682188,0.100665726,0.1699856,-0.18626505,-0.11530967,-0.062890425,-0.027741864,-0.18408234,0.08356867,0.005841486,0.23719329,0.06170236,-0.025647629,-0.12513787,0.009432875,0.23039195,0.19705333,0.089764476,0.12976448,0.02647452
16,0.084457345,0.20740376,0.23221527,-0.0423692,0.044962354,0.0779959,0.09933677,0.030093888,0.115484565,0.11543308,-0.20426859,0.04005844,0.09510651,0.14366084,-0.08951293,0.24258901,0.12729467,-0.066726714,-0.046496037,-0.23272792,-0.01450941,-0.0006503798,-0.029047783,-0.07403485,0.10992905,-0.17340066,-0.14400733,0.0010244846,-0.025356684,0.009129576,-0.04899408,0.19893149,0.07250531,-0.07936945,-0.049995005,0.18161812,0.040937655,0.051907547,0.08224955,-0.070928685,0.030903136,0.15985647,-0.16826466,0.0828125,0.057737917,0.08470473,0.14726405,-0.23390262,-0.12807691,-0.09511277,-0.036374297,-0.2724967,0.057091743,0.0066791065,0.19648519,0.05520556,0.033247482,-0.20104438,0.053743336,0.28366965,0.15169191,0.05878225,0.11792925,0.012936838
17,0.13800806,0.18876171,0.2553192,0.036215164,0.003590141,-0.12546745,0.13320854,-0.00039925822,0.116739616,0.018530447,-0.035891656,0.037917435,0.030976456,0.09738764,-0.10677105,0.16983706,0.1516745,-0.123058096,-0.012955019,-0.18720162,0.06888211,-0.048233055,-0.055452723,-0.13590315,0.08466886,-0.12702514,-0.09297912,0.052078314,0.1406288,-0.11465866,-0.1411747,0.08153352,-0.05799396,-0.2356751,-0.14156997,0.10349968,-0.042352132,0.005453527,0.03948851,-0.042449877,0.027076147,0.096043736,0.016028821,0.19451731,0.014477264,0.07874071,0.16220574,-0.103189155,-0.07093525,-0.014221072,-0.11061307,-0.079892784,0.12284366,-0.03254499,0.2316851,0.0120990705,-0.06469264,-0.15968582,0.014290184,0.1784987,0.104871824,0.1262147,0.17602128,-0.06385022
18,-0.09978035,-0.12237902,-0.09323463,-0.004728034,0.016115973,0.10180286,-0.10022624,0.0006675422,-0.02581583,-0.01659301,0.013132749,-0.02197239,-0.09948687,-0.08745943,0.08352701,-0.0992483,-0.075282335,0.04383463,-0.050311323,0.07280324,-0.01573971,0.08360699,0.037407093,0.16188446,-0.00405473,0.08465052,0.023627318,-0.048384942,-0.050382342,0.029269502,0.026206635,-0.051626123,0.056748636,0.121482655,0.08930458,-0.023347355,-0.008591443,-0.014509462,0.022337837,0.003329508,-0.05835107,-0.09836431,-0.015066616,-0.14228332,0.018594537,0.009144057,-0.14909531,0.039948605,0.019229025,-0.019890063,0.079623,-6.708503e-05,-0.07897168,0.038924918,-0.14832494,0.011908479,0.025531035,0.14369212,0.04171752,-0.08604339,0.022824846,-0.1090565,-0.09436538,0.013514355
19,0.17304671,0.08743152,0.1252779,0.13315138,-0.042131737,-0.26109958,0.22165976,0.01271249,0.057989676,-0.15064692,0.23031707,-0.015136237,-0.091317944,-0.048563793,-0.10860054,-0.025264721,0.07779756,-0.16236123,-0.01941939,-0.018461943,-0.010463424,-0.05995664,-0.17078283,-0.20587099,-0.06504921,-0.04397072,-0.017079093,0.18440771,0.19481525,-0.25103942,-0.10574792,-0.08895904,-0.045656856,-0.16751929,-0.31358692,-0.09992972,-0.24484758,-0.13000238,-0.08019461,0.14517663,-0.107127614,0.009932734,0.24217796,0.39716804,-0.09019871,0.13121885,0.15981415,0.08351682,0.000614102,0.019205756,-0.14477213,0.14549485,0.1306584,-0.13660458,0.057945214,-0.11763938,-0.14197768,-0.123381205,0.016756184,0.027206533,-0.07199174,0.13192132,0.20031923,-0.23051941
20,-0.036106504,-0.21228121,-0.30448675,0.07303923,-0.14356211,-0.27175444,0.053080544,-0.11282718,-0.035050653,-0.23560402,0.35618535,0.0071130246,-0.07367814,-0.113809705,0.1672005,-0.24275161,-0.18143901,0.019486535,0.15045331,0.39478895,-0.01720319,-0.1447115,-0.07822091,-0.12128664,-0.1611155,0.24136443,0.13262676,0.022560842,0.12323405,-0.090860635,0.11102499,-0.2884105,-0.06149626,0.06334806,-0.08713188,-0.3298824,-0.11355053,-0.10587775,-0.14926979,0.11104651,-0.13210252,-0.11202663,0.37555942,0.057935894,-0.11035939,-0.110089414,-0.19369029,0.34118655,0.21944866,0.03673102,-0.18726078,0.47880358,-0.0017979387,-0.0038231947,-0.19381577,-0.010208667,-0.12717311,0.08360758,-0.06044563,-0.2823756,-0.3170228,0.042562652,-0.009718046,-0.084785245
21,-0.0064317062,0.052188214,0.09580274,0.092565954,-0.056478485,-0.23642224,0.21209218,-0.047308072,0.17047118,-0.12857774,0.24211726,0.07151571,-0.07171827,-0.0138231255,-0.0432723,-0.003715166,-0.019844025,-0.078819394,-0.0052465987,0.107402,-0.17041925,-0.063259125,-0.20183253,-0.2086663,-0.095202215,-0.027955687,0.028003834,0.18307088,0.037285637,-0.15825063,0.09250651,-0.16961512,0.0046018884,-0.036879465,-0.33619937,-0.207571,-0.19841062,-0.16862628,-0.11327417,0.12526262,-0.19264704,-0.06305078,0.21314454,0.3916797,-0.17539798,0.00020657224,-0.036808405,0.07436956,0.029158754,-0.03470123,-0.25793257,0.14192294,0.06992556,-0.10315171,0.048582055,-0.121552765,-0.12536801,-0.22036265,0.091966435,0.06604987,-0.18765925,0.100037485,0.2525369,-0.20604655
22,0.10664249,0.124471605,0.16658977,0.08336024,-0.038534127,-0.22940508,0.18597728,-0.022608275,0.14192851,-0.056126297,0.12263556,0.04389956,-0.029512644,0.04012569,-0.0967875,0.07939311,0.10101314,-0.10328543,0.013125704,-0.044434555,-0.023290098,-0.06053094,-0.123586565,-0.18835583,-0.00999972,-0.08492771,-0.022336781,0.11334172,0.12679072,-0.16203602,-0.05091194,-0.044303685,-0.06729579,-0.1892562,-0.2536653,-0.066699915,-0.122075304,-0.08616721,-0.047393136,0.04196532,-0.08314241,0.004393697,0.14285988,0.31870985,-0.06914432,0.038958363,0.09226303,0.0077437423,-0.017118428,0.007520318,-0.19241905,0.05335082,0.127022,-0.070555165,0.1552895,-0.07367415,-0.10141484,-0.1894599,0.04432954,0.10415897,-0.030644482,0.11780009,0.22029981,-0.14720958
23,-0.101129316,-0.15614057,-0.2370003,0.029119924,-0.08312716,-0.06665274,-0.029713474,-0.043192327,-0.036314838,-0.13334224,0.17690457,-0.020915067,-0.09413139,-0.08212456,0.1286082,-0.16628577,-0.13776028,0.05962641,0.092995584,0.2930411,-0.04104471,-0.053268947,-0.011909714,0.024512753,-0.10365948,0.1731124,0.07637651,0.003216423,0.005446952,0.003277056,0.13228148,-0.18911198,-0.014204223,0.11494224,-0.006541268,-0.23032735,-0.037140496,-0.06550141,-0.12942338,0.08707222,-0.13358101,-0.11836694,0.18724996,-0.012874536,-0.04553507,-0.10627806,-0.17352983,0.19206393,0.14270072,0.051367775,-0.049206026,0.26230767,-0.03288288,0.008595072,-0.18368082,0.007623736,-0.048713643,0.049863502,0.0020403787,-0.20098945,-0.1844605,-0.047228824,-0.040183336,-0.037561752
24,-0.021785915,0.0019306801,-0.024276987,0.13788252,-0.13648142,-0.2365124,0.19929855,-0.05456142,0.113024175,-0.16009969,0.34426484,0.04029069,-0.08340569,-0.16314147,-0.031778008,-0.12465071,-0.101282075,-0.082212724,-0.033437263,0.21494621,-0.20094356,-0.01156563,-0.24108839,-0.19520405,-0.18578082,0.012359276,0.083754465,0.23812526,0.04629835,-0.19680314,0.15974751,-0.23122218,-0.008455906,0.047507294,-0.36030596,-0.2759352,-0.27022046,-0.20720607,-0.15270667,0.15109527,-0.2247611,-0.14050744,0.25632432,0.40367532,-0.22050789,0.024904579,-0.05378776,0.17908835,0.03890437,-0.020696804,-0.2786749,0.24942799,0.027274555,-0.12870255,-0.08642623,-0.14774573,-0.10884181,-0.17031367,0.07230504,-0.010994114,-0.2519424,0.09385458,0.2604941,-0.26337528
25,-0.05077964,-0.046583887,-0.09172514,-0.08565951,0.030996336,0.06893519,-0.07420133,0.054079667,-0.07559322,0.0411326,-0.10142709,-0.017034516,0.08388724,0.05328479,0.022095283,0.030804588,-0.032876007,0.085072845,0.044323742,0.006038964,0.054389045,-0.04754778,0.06111228,0.039490648,0.021321354,0.044158865,0.007921852,-0.07365989,-0.05431748,0.12275038,0.04585864,0.04167462,0.0035560578,0.015379626,0.15575844,0.053410884,0.15138827,0.048360832,-0.0062189624,-0.01068303,0.057148322,0.055742744,-0.103629574,-0.13515745,0.05175617,-0.0876691,0.0045985114,0.0017791917,0.018683162,0.03761798,0.07517062,-0.010634042,0.007097909,0.060444735,0.040288396,0.04315613,0.04566647,0.023921339,-0.06802782,-0.054683983,-0.024560569,-0.04362945,-0.115269095,0.09694794
26,0.0074932873,-0.14485186,-0.17088294,0.10365315,-0.02424548,-0.04427535,-0.05205275,-0.009359678,-0.11467114,-0.10889631,0.15430446,-0.10705147,-0.05002892,-0.1189059,0.07755337,-0.26825905,-0.10546008,0.013833206,0.05665236,0.19033587,0.022274658,0.007933496,0.037713856,0.058807116,-0.08609433,0.11922228,0.034505695,-0.013985351,0.09187046,-0.048650455,0.033316582,-0.1337117,-0.0899744,0.103528604,0.033452354,-0.12874962,-0.06893491,-0.063396655,-0.08280133,0.09220031,-0.055374183,-0.14142418,0.18167624,-0.051602192,-0.03229968,0.025208822,-0.020624235,0.16610451,0.04598077,0.12401782,0.019799741,0.21250883,0.0020406265,-0.029814,-0.21917427,-0.003724139,-0.083998986,0.14985448,-0.018080004,-0.26882488,-0.057360988,0.0095926225,-0.08549405,-0.024090596
27,-0.109102316,-0.10917747,-0.10867545,-0.011971597,0.015033649,0.10583351,-0.08861923,-0.021611597,-0.028306399,-0.009337522,-0.01710566,-0.02655316,-0.09749973,-0.08646363,0.07576997,-0.10426676,-0.070790604,0.046699625,-0.057612907,0.06478912,-0.033973057,0.08372975,0.029418562,0.114104345,-0.008284738,0.040899392,0.030789122,-0.02227477,-0.06478437,0.029460475,0.0499382,-0.01298156,0.034416176,0.10107513,0.084069535,-0.022069762,0.01411695,0.0016715899,-0.026633844,0.027832724,-0.06507348,-0.08052103,-0.043763287,-0.10654198,0.0073828623,-0.026597582,-0.10550332,0.008860735,0.016462581,0.0044409335,0.07698702,-0.010208555,-0.08935213,0.030344725,-0.11230907,-0.020005852,0.027293678,0.1416848,0.034548387,-0.06778924,0.031420402,-0.093583405,-0.08335419,0.035678223
28,0.150087,0.0725697,0.18136269,0.12023802,-0.04817447,-0.22938085,0.22463714,-0.06451525,0.0899428,-0.103148974,0.16079758,0.00852377,-0.016978856,-0.00044016913,-0.10528338,0.05778473,0.10279146,-0.118927166,-0.022742385,-0.025515132,-0.05920495,-0.050233316,-0.1071223,-0.1509319,-0.053478118,-0.084336564,-0.02186142,0.1148834,0.16170058,-0.21822223,-0.059492335,-0.038415037,-0.058273535,-0.13706718,-0.26607394,-0.059072845,-0.19469072,-0.073428944,-0.0013454594,0.04817921,-0.11258922,-0.0029079244,0.19663969,0.31678575,-0.071639664,0.114003174,0.12897158,0.01737522,-0.045903467,0.026025295,-0.18994245,0.0779093,0.13004003,-0.11224932,0.1147707,-0.08998609,-0.10376939,-0.16062172,0.052189525,0.054960296,-0.0063784085,0.13597463,0.21033847,-0.20446539
29,0.15030387,0.1296611,0.2173702,0.081768006,-0.050690852,-0.1540801,0.1793585,0.008863692,0.09105863,-0.05173043,0.080509156,0.02670307,-0.008502912,0.034270752,-0.10120787,0.106006175,0.115468636,-0.14523202,-0.03148581,-0.12661758,-0.0036921874,-0.05489625,-0.10552945,-0.15838766,0.020297574,-0.087346256,-0.08785546,0.09413227,0.15611392,-0.17542674,-0.112319455,0.015936121,-0.017479207,-0.15882067,-0.20861101,0.022046827,-0.1604474,-0.05890312,0.01411204,0.024915278,-0.06089405,0.058196053,0.106133424,0.27188152,-0.03886732,0.11854664,0.15895718,-0.036896188,-0.07988459,-0.02881664,-0.1367517,-0.01743066,0.11994568,-0.08489664,0.14623356,-0.030634206,-0.09559399,-0.16449371,0.027481318,0.13333303,0.02326478,0.13862947,0.2002044,-0.15510193
30,0.0021735355,-0.094272316,-0.0770355,-0.021517027,0.05474431,0.014911901,-0.08371815,-0.013594782,-0.118795566,-0.01789815,0.022497188,-0.048057787,-0.030197281,-0.1122652,-0.012148824,-0.10133187,0.0056643263,0.05133334,-0.032166682,0.0033118576,0.07042405,0.059638605,0.083857924,0.07708205,-0.04022979,0.035119835,0.10608956,-0.079133786,0.021871947,-0.008230835,-0.0536846,0.023468882,-0.041419376,0.027253646,0.13181525,0.04612787,0.040051233,0.033234578,0.01918547,-0.005681239,0.042954974,-0.054941185,0.0022961758,-0.119327515,0.0125634,0.036430422,0.0034138262,0.061432153,-0.007142922,0.07804084,0.11142957,0.034718405,-0.0077728573,0.018556647,-0.041706327,-0.027708396,0.055038787,0.20051748,-0.09850741,-0.16996983,0.05514501,-0.08441511,-0.1366201,0.017341457
31,-0.044591814,-0.18371445,-0.24589317,0.06284377,-0.09219551,-0.13455555,-0.0068736076,-0.060858086,-0.07871616,-0.13992462,0.20179087,-0.02251829,-0.05062587,-0.083862975,0.17661718,-0.22197355,-0.14863749,0.023678016,0.12872387,0.29522815,-0.008432955,-0.09202786,-0.025361592,-0.0076229274,-0.10255777,0.20639537,0.059049174,-0.028242014,0.07014644,-0.02335633,0.07778598,-0.22196943,-0.005890537,0.08568492,0.011028889,-0.24130568,-0.069293894,-0.062357977,-0.07637501,0.07478206,-0.110119276,-0.1246897,0.272054,-0.052016236,-0.009872459,-0.064544745,-0.15995437,0.2383619,0.14032777,0.021273091,-0.06700073,0.32857153,-0.014087789,0.0076110438,-0.22165987,0.018675806,-0.08141816,0.10386574,0.013059162,-0.25009027,-0.17742161,-0.012148876,-0.05422402,-0.030830055
