,0
732,1
733,3
734,6
735,4
736,4
737,3
738,0
739,3
740,1
741,6
742,3
743,6
744,0
745,4
746,5
747,6
748,2
749,0
750,4
751,4
752,4
753,6
754,1
755,4
756,4
757,6
758,4
759,0
760,4
761,3
762,3
763,4
764,0
765,1
766,1
767,4
768,0
769,3
770,4
771,4
772,0
773,0
774,4
775,1
776,1
777,6
778,6
779,3
780,1
781,4
782,0
783,4
784,1
785,4
786,0
787,4
788,4
789,1
790,0
791,4
792,6
793,6
794,2
795,2
796,1
797,2
798,0
799,2
800,4
801,1
802,4
803,6
804,4
805,3
806,4
807,4
808,0
809,0
810,0
811,0
812,4
813,6
814,0
815,6
816,5
817,2
818,4
819,4
820,1
821,3
822,4
823,6
824,6
825,4
826,4
827,2
828,1
829,6
830,2
831,0
832,4
833,1
834,1
835,2
836,4
837,0
838,6
839,6
840,0
841,1
842,6
843,4
844,4
845,4
846,4
847,6
848,6
849,0
850,4
851,0
852,1
853,5
854,5
855,6
856,2
857,4
858,1
859,0
860,6
861,1
862,6
863,3
864,5
865,6
866,0
867,4
868,6
869,4
870,4
871,5
872,0
873,2
874,4
875,1
876,0
877,1
878,4
879,4
880,4
881,0
882,2
883,4
884,4
885,5
886,4
887,4
888,4
889,0
890,1
891,6
892,6
893,6
894,6
895,0
896,4
897,0
898,4
899,4
900,6
901,4
902,0
903,1
904,4
905,4
906,5
907,6
908,4
909,0
910,6
911,5
912,1
913,2
914,5
915,4
916,6
917,2
918,4
919,1
920,2
921,0
922,6
923,4
924,6
925,3
926,5
927,1
928,1
929,6
930,6
931,4
932,4
933,1
934,6
935,0
936,0
937,6
938,6
939,0
940,0
941,6
942,1
943,1
944,4
945,1
946,6
947,1
948,0
949,6
950,4
951,0
952,0
953,5
954,6
955,5
956,1
957,0
958,6
959,2
960,4
961,3
962,3
963,4
964,3
965,6
966,1
967,0
968,6
969,1
970,4
971,4
972,5
973,6
974,4
975,4
976,6
977,2
978,0
979,0
980,1
981,6
982,0
983,4
984,6
985,0
986,0
987,6
988,6
989,0
990,2
991,5
992,0
993,6
994,6
995,5
996,4
997,4
998,4
999,6
1000,0
1001,0
1002,4
1003,4
1004,4
1005,1
1006,0
1007,6
1008,6
1009,4
1010,0
1011,4
1012,6
1013,2
1014,0
1015,0
1016,1
1017,0
1018,0
1019,6
1020,2
1021,4
1022,1
1023,1
1024,1
1025,2
1026,2
1027,4
1028,4
1029,6
1030,0
1031,5
1032,0
1033,6
1034,1
1035,2
1036,3
1037,0
1038,3
1039,0
1040,3
1041,6
1042,2
1043,4
1044,5
1045,4
1046,1
1047,0
1048,0
1049,0
1050,6
1051,5
1052,6
1053,6
1054,4
1055,0
1056,4
1057,0
1058,0
1059,0
1060,2
1061,0
1062,6
1063,4
1064,1
1065,4
1066,6
1067,6
1068,1
1069,0
1070,0
1071,0
1072,6
1073,2
1074,3
1075,2
1076,6
1077,1
1078,6
1079,1
1080,2
1081,4
1082,1
1083,4
1084,2
1085,2
1086,5
1087,0
1088,6
1089,6
1090,6
1091,3
1092,2
1093,3
1094,6
1095,2
1096,0
1097,6
1098,5
1099,0
1100,4
1101,0
1102,6
1103,0
1104,2
1105,6
1106,1
1107,6
1108,0
1109,4
1110,1
1111,6
1112,1
1113,6
1114,0
1115,2
1116,1
1117,6
1118,4
1119,3
1120,4
1121,1
1122,0
1123,1
1124,5
1125,4
1126,1
1127,6
1128,0
1129,6
1130,3
1131,5
1132,0
1133,0
1134,2
1135,6
1136,0
1137,3
1138,4
1139,5
1140,2
1141,0
1142,6
1143,0
1144,0
1145,0
1146,4
1147,1
1148,3
1149,3
1150,6
1151,2
1152,2
1153,6
1154,2
1155,6
1156,4
1157,2
1158,2
1159,0
1160,0
1161,6
1162,1
1163,6
1164,0
1165,4
1166,4
1167,4
1168,1
1169,0
1170,6
1171,4
1172,1
1173,4
1174,0
1175,1
1176,0
1177,3
1178,0
1179,1
1180,4
1181,5
1182,4
1183,5
1184,6
1185,1
1186,1
1187,1
1188,1
1189,1
1190,4
1191,2
1192,4
1193,4
1194,6
1195,4
1196,0
1197,4
1198,6
1199,0
1200,5
1201,6
1202,1
1203,4
1204,0
1205,0
1206,2
1207,0
1208,4
1209,4
1210,1
1211,2
1212,6
1213,3
1214,4
1215,0
1216,4
1217,0
1218,4
1219,4
1220,5
1221,1
1222,2
1223,0
1224,1
1225,0
1226,3
1227,4
1228,2
1229,2
1230,2
1231,0
1232,3
1233,2
1234,1
1235,2
1236,6
1237,6
1238,1
1239,1
1240,1
1241,5
1242,6
1243,4
1244,3
1245,0
1246,6
1247,3
1248,4
1249,5
1250,1
1251,2
1252,1
1253,2
1254,5
1255,4
1256,4
1257,3
1258,0
1259,6
1260,4
1261,4
1262,0
1263,4
1264,3
1265,0
1266,0
1267,1
1268,0
1269,1
1270,4
1271,1
1272,1
1273,2
1274,6
1275,4
1276,4
1277,2
1278,0
1279,4
1280,6
1281,6
1282,0
1283,6
1284,4
1285,3
1286,4
1287,6
1288,6
1289,0
1290,0
1291,4
1292,0
1293,2
1294,0
1295,2
1296,1
1297,6
1298,4
1299,4
1300,0
1301,1
1302,6
1303,4
1304,1
1305,0
1306,1
1307,4
1308,0
1309,4
1310,6
1311,0
1312,5
1313,6
1314,0
1315,2
1316,0
1317,6
1318,0
1319,0
1320,4
1321,0
1322,6
1323,2
1324,0
1325,6
1326,4
1327,6
1328,6
1329,0
1330,1
1331,5
1332,1
1333,0
1334,4
1335,6
1336,6
1337,2
1338,6
1339,4
1340,1
1341,4
1342,1
1343,0
1344,1
1345,0
1346,6
1347,6
1348,1
1349,6
1350,1
1351,1
1352,4
1353,6
1354,6
1355,0
1356,3
1357,2
1358,2
1359,0
1360,3
1361,4
1362,4
1363,4
1364,3
1365,1
1366,6
1367,0
1368,1
1369,6
1370,3
1371,4
1372,4
1373,6
1374,2
1375,3
1376,6
1377,2
1378,4
1379,4
1380,0
1381,2
1382,4
1383,6
1384,1
1385,1
1386,6
1387,6
1388,6
1389,4
1390,6
1391,2
1392,1
1393,1
1394,6
1395,4
1396,1
1397,1
1398,4
1399,6
1400,4
1401,0
1402,0
1403,0
1404,4
1405,5
1406,4
1407,0
1408,5
1409,1
1410,5
1411,6
1412,4
1413,3
1414,2
1415,6
1416,4
1417,0
1418,6
1419,1
1420,0
1421,0
1422,5
1423,1
1424,5
1425,4
1426,3
1427,6
1428,3
1429,1
1430,4
1431,4
1432,6
1433,5
1434,4
1435,6
1436,1
1437,5
1438,0
1439,1
1440,4
1441,6
1442,4
1443,4
1444,0
1445,1
1446,0
1447,4
1448,4
1449,6
1450,3
1451,1
1452,1
1453,1
1454,4
1455,4
1456,5
1457,0
1458,0
1459,6
1460,0
1461,0
1462,6
1463,2
1464,4
1465,2
1466,6
1467,4
1468,4
1469,4
1470,0
1471,2
1472,6
1473,0
1474,3
1475,3
1476,4
1477,4
1478,4
1479,1
1480,5
1481,4
1482,0
1483,4
1484,0
1485,0
1486,1
1487,4
1488,0
1489,2
1490,2
1491,3
1492,6
1493,6
1494,6
1495,4
1496,6
1497,3
1498,6
1499,6
1500,4
1501,4
1502,5
1503,0
1504,2
1505,6
1506,0
1507,4
1508,0
1509,4
1510,0
1511,0
1512,1
1513,1
1514,1
1515,0
1516,2
1517,0
1518,3
1519,3
1520,2
1521,6
1522,4
1523,0
1524,6
1525,6
1526,5
1527,0
1528,4
1529,3
1530,3
1531,2
1532,2
1533,5
1534,6
1535,5
1536,4
1537,6
1538,2
1539,2
1540,6
1541,0
1542,4
1543,4
1544,4
1545,0
1546,0
1547,2
1548,0
1549,4
1550,6
1551,4
1552,5
1553,2
1554,6
1555,3
1556,4
1557,0
1558,4
1559,6
1560,6
1561,4
1562,4
1563,0
1564,5
1565,4
1566,6
1567,4
1568,6
1569,6
1570,1
1571,4
1572,4
1573,4
1574,6
1575,2
1576,1
1577,4
1578,2
1579,2
1580,5
1581,4
1582,4
1583,5
1584,5
1585,3
1586,2
1587,1
1588,3
1589,0
1590,0
1591,4
1592,1
1593,2
1594,4
1595,0
1596,3
1597,4
1598,0
1599,5
1600,0
1601,4
1602,5
1603,3
1604,2
1605,6
1606,2
1607,6
1608,6
1609,1
1610,0
1611,5
1612,5
1613,0
1614,2
1615,2
1616,1
1617,4
1618,6
1619,3
1620,4
1621,1
1622,0
1623,6
1624,1
1625,1
1626,6
1627,2
1628,0
1629,0
1630,6
1631,6
1632,6
1633,3
1634,4
1635,5
1636,6
1637,6
1638,6
1639,6
1640,6
1641,4
1642,4
1643,2
1644,2
1645,5
1646,1
1647,5
1648,5
1649,3
1650,0
1651,4
1652,4
1653,1
1654,4
1655,1
1656,1
1657,1
1658,6
1659,5
1660,6
1661,0
1662,0
1663,1
1664,0
1665,0
1666,4
1667,1
1668,6
1669,4
1670,5
1671,6
1672,2
1673,3
1674,4
1675,0
1676,2
1677,1
1678,4
1679,6
1680,5
1681,2
1682,4
1683,1
1684,4
1685,6
1686,4
1687,4
1688,4
1689,0
1690,5
1691,5
1692,2
1693,4
1694,2
1695,6
1696,6
1697,6
1698,3
1699,0
1700,4
1701,0
1702,6
1703,0
1704,0
1705,6
1706,0
1707,1
1708,6
1709,6
1710,6
1711,6
1712,1
1713,6
1714,1
1715,0
1716,1
1717,6
1718,5
1719,5
1720,4
1721,6
1722,4
1723,4
1724,6
1725,3
1726,6
1727,3
1728,1
1729,0
1730,4
1731,5
1732,3
1733,4
1734,1
1735,0
1736,6
1737,1
1738,1
1739,4
1740,4
1741,1
1742,0
1743,6
1744,6
1745,1
1746,5
1747,0
1748,6
1749,4
1750,6
1751,0
1752,6
1753,0
1754,0
1755,6
1756,1
1757,1
1758,1
1759,6
1760,1
1761,6
1762,4
1763,3
1764,6
1765,6
1766,2
1767,2
1768,1
1769,6
1770,0
1771,0
1772,3
1773,6
1774,0
1775,5
1776,0
1777,4
1778,4
1779,4
1780,0
1781,6
1782,2
1783,0
1784,6
1785,4
1786,5
1787,3
1788,0
1789,0
1790,6
1791,6
1792,5
1793,1
1794,6
1795,6
1796,4
1797,0
1798,0
1799,1
1800,0
1801,4
1802,1
1803,4
1804,1
1805,2
1806,0
1807,1
1808,1
1809,4
1810,6
1811,5
1812,6
1813,5
1814,4
1815,6
1816,2
1817,1
1818,0
1819,3
1820,4
1821,1
1822,4
1823,0
1824,1
1825,6
1826,5
1827,6
1828,5
1829,4
1830,1
1831,5
1832,2
1833,1
1834,4
1835,0
1836,5
1837,3
1838,3
1839,0
1840,4
1841,1
1842,0
1843,5
1844,1
1845,0
1846,3
1847,1
1848,2
1849,0
1850,0
1851,1
1852,3
1853,0
1854,4
1855,1
1856,2
1857,5
1858,2
1859,4
1860,2
1861,4
1862,4
1863,1
1864,2
1865,2
1866,1
1867,0
1868,1
1869,5
1870,0
1871,4
1872,6
1873,0
1874,4
1875,1
1876,0
1877,2
1878,5
1879,2
1880,5
1881,4
1882,6
1883,2
1884,0
1885,6
1886,2
1887,1
1888,0
1889,6
1890,4
1891,0
1892,6
1893,1
1894,2
1895,5
1896,6
1897,4
1898,4
1899,0
1900,1
1901,1
1902,4
1903,6
1904,0
1905,5
1906,5
1907,3
1908,1
1909,4
1910,6
1911,3
1912,1
1913,6
1914,2
1915,3
1916,4
1917,0
1918,5
1919,6
1920,5
1921,4
1922,0
1923,0
1924,4
1925,4
1926,2
1927,4
1928,4
1929,5
1930,3
1931,6
1932,6
1933,0
1934,0
1935,3
1936,4
1937,4
1938,6
1939,1
1940,5
1941,6
1942,4
1943,6
1944,6
1945,6
1946,5
1947,1
1948,0
1949,2
1950,6
1951,6
1952,0
1953,6
1954,4
1955,4
1956,0
1957,5
1958,6
1959,6
1960,5
1961,3
1962,5
1963,0
1964,0
1965,3
1966,5
1967,4
1968,1
1969,6
1970,0
1971,4
1972,5
1973,2
1974,1
1975,4
1976,0
1977,0
1978,6
1979,5
1980,4
1981,6
1982,2
1983,4
1984,0
1985,2
1986,6
1987,6
1988,4
1989,0
1990,4
1991,1
1992,0
1993,6
1994,4
1995,4
1996,2
1997,1
1998,4
1999,0
2000,2
2001,5
2002,4
2003,5
2004,5
2005,4
2006,0
2007,0
2008,5
2009,4
2010,4
2011,0
2012,1
2013,1
2014,5
2015,4
2016,3
2017,0
2018,6
2019,1
2020,2
2021,6
2022,2
2023,4
2024,6
2025,2
2026,0
2027,2
2028,4
2029,0
2030,2
2031,1
2032,4
2033,4
2034,6
2035,2
2036,4
2037,0
2038,2
2039,1
2040,1
2041,3
2042,5
2043,6
2044,2
2045,0
2046,1
2047,4
2048,4
2049,6
2050,1
2051,4
2052,4
2053,0
2054,1
2055,6
2056,3
2057,5
2058,4
2059,2
2060,2
2061,4
2062,5
2063,3
2064,6
2065,4
2066,5
2067,4
2068,6
2069,4
2070,1
2071,3
2072,2
2073,4
2074,1
2075,4
2076,2
2077,4
2078,4
2079,5
2080,2
2081,0
2082,6
2083,6
2084,4
2085,4
2086,4
2087,4
2088,3
2089,6
2090,4
2091,0
2092,6
2093,6
2094,0
2095,6
2096,6
2097,6
2098,1
2099,1
2100,6
2101,1
2102,4
2103,2
2104,4
2105,6
2106,4
2107,1
2108,5
2109,6
2110,2
2111,5
2112,0
2113,4
2114,3
2115,4
2116,0
2117,6
2118,4
2119,4
2120,1
2121,0
2122,1
2123,4
2124,0
2125,2
2126,4
2127,1
2128,6
2129,0
2130,6
2131,4
2132,4
2133,6
2134,4
2135,0
2136,0
2137,4
2138,3
2139,4
2140,6
2141,6
2142,6
2143,6
2144,4
2145,5
2146,2
2147,0
2148,5
2149,6
2150,0
2151,0
2152,3
2153,4
2154,4
2155,1
2156,5
2157,1
2158,1
2159,2
2160,5
2161,0
2162,6
2163,3
2164,4
2165,6
2166,4
2167,2
2168,1
2169,6
2170,6
2171,0
2172,5
2173,0
2174,1
2175,6
2176,0
2177,1
2178,0
2179,1
2180,4
2181,3
2182,0
2183,6
2184,6
2185,6
2186,6
2187,4
2188,1
2189,6
2190,6
2191,6
2192,1
2193,6
2194,4
2195,1
2196,4
2197,1
2198,4
2199,3
2200,6
2201,4
2202,4
2203,3
2204,4
2205,4
2206,3
2207,1
2208,0
2209,5
2210,0
2211,6
2212,4
2213,1
2214,0
2215,4
2216,4
2217,3
2218,4
2219,1
2220,4
2221,6
2222,4
2223,0
2224,0
2225,3
2226,2
2227,6
2228,1
2229,0
2230,0
2231,6
2232,1
2233,3
2234,0
2235,3
2236,6
2237,0
2238,2
2239,2
2240,0
2241,4
2242,1
2243,4
2244,5
2245,0
2246,4
2247,4
2248,4
2249,0
2250,6
2251,4
2252,4
2253,4
2254,4
2255,4
2256,1
2257,6
2258,1
2259,3
2260,4
2261,4
2262,5
2263,6
2264,2
2265,1
2266,0
2267,2
2268,1
2269,1
2270,2
2271,5
2272,5
2273,6
2274,5
2275,6
2276,0
2277,5
2278,1
2279,1
2280,0
2281,6
2282,0
2283,5
2284,4
2285,4
2286,5
2287,6
2288,0
2289,6
2290,2
2291,5
2292,0
2293,3
2294,6
2295,2
2296,1
2297,5
2298,6
2299,4
2300,5
2301,4
2302,4
2303,3
2304,4
2305,4
2306,0
2307,4
2308,6
2309,5
2310,6
2311,6
2312,6
2313,4
2314,5
2315,1
2316,4
2317,5
2318,6
2319,2
2320,6
2321,0
2322,4
2323,6
2324,0
2325,5
2326,1
2327,6
2328,6
2329,2
2330,3
2331,0
2332,1
2333,1
2334,1
2335,5
2336,3
2337,1
2338,6
2339,6
2340,1
2341,3
2342,6
2343,1
2344,1
2345,4
2346,2
2347,5
2348,0
2349,3
2350,0
2351,0
2352,1
2353,4
2354,1
2355,6
2356,5
2357,1
2358,6
2359,6
2360,0
2361,5
2362,2
2363,0
2364,0
2365,4
2366,1
2367,4
2368,2
2369,4
2370,4
2371,6
2372,0
2373,1
2374,1
2375,5
2376,0
2377,5
2378,4
2379,0
2380,1
2381,4
2382,6
2383,1
2384,3
2385,3
2386,6
2387,0
2388,4
2389,4
2390,6
2391,4
2392,0
2393,6
2394,5
2395,6
2396,1
2397,0
2398,4
2399,5
2400,4
2401,5
2402,4
2403,3
2404,3
2405,4
2406,6
2407,0
2408,3
2409,6
2410,2
2411,6
2412,1
2413,4
2414,1
2415,4
2416,2
2417,2
2418,0
2419,4
2420,5
2421,4
2422,0
2423,4
2424,1
2425,6
2426,4
2427,1
2428,6
2429,1
2430,6
2431,4
2432,3
2433,0
2434,4
2435,4
2436,2
2437,0
2438,3
2439,0
2440,4
2441,4
2442,1
2443,5
2444,0
2445,0
2446,0
2447,4
2448,2
2449,6
2450,6
2451,6
2452,0
2453,3
2454,4
2455,4
2456,6
2457,6
2458,3
2459,5
2460,3
2461,1
2462,5
2463,1
2464,4
2465,2
2466,4
2467,0
2468,1
2469,5
2470,0
2471,5
2472,6
2473,3
2474,6
2475,2
2476,0
2477,1
2478,0
2479,6
2480,4
2481,4
2482,2
2483,5
2484,6
2485,1
2486,1
2487,1
2488,4
2489,6
2490,3
2491,6
2492,5
2493,4
2494,5
2495,1
2496,0
2497,2
2498,6
2499,1
2500,1
2501,4
2502,0
2503,6
2504,5
2505,6
2506,2
2507,1
2508,6
2509,0
2510,5
2511,4
2512,0
2513,6
2514,4
2515,0
2516,2
2517,4
2518,4
2519,3
2520,1
2521,5
2522,4
2523,3
2524,6
2525,5
2526,0
2527,4
2528,6
2529,0
2530,6
2531,3
2532,0
2533,4
2534,4
2535,2
2536,0
2537,5
2538,2
2539,4
2540,3
2541,4
2542,6
2543,0
2544,4
2545,0
2546,1
2547,4
2548,4
2549,6
2550,6
2551,4
2552,2
2553,4
2554,1
2555,1
2556,6
2557,4
2558,0
2559,4
2560,4
2561,1
2562,6
2563,1
2564,4
2565,1
2566,3
2567,1
2568,3
2569,3
2570,0
2571,5
2572,6
2573,6
2574,2
2575,5
2576,6
2577,4
2578,6
2579,2
2580,6
2581,1
2582,6
2583,5
2584,6
2585,5
2586,4
2587,1
2588,1
2589,4
2590,4
2591,1
2592,6
2593,0
2594,4
2595,4
2596,4
2597,2
2598,2
2599,4
2600,2
2601,6
2602,6
2603,2
2604,2
2605,6
2606,2
2607,6
2608,4
2609,4
2610,6
2611,1
2612,0
2613,2
2614,6
2615,6
2616,6
2617,0
2618,4
2619,3
2620,0
2621,4
2622,4
2623,5
2624,4
2625,4
2626,6
2627,0
2628,3
2629,0
2630,6
2631,4
2632,4
2633,6
2634,5
2635,4
2636,0
2637,5
2638,0
2639,4
2640,0
2641,4
2642,5
2643,5
2644,3
2645,6
2646,0
2647,1
2648,4
2649,6
2650,3
2651,0
2652,6
2653,2
2654,6
2655,4
2656,1
2657,6
2658,4
2659,2
2660,0
2661,3
2662,0
2663,6
2664,6
2665,5
2666,5
2667,6
2668,1
2669,4
2670,4
2671,6
2672,0
2673,3
2674,6
2675,0
2676,4
2677,6
2678,3
2679,4
2680,0
2681,5
2682,1
2683,6
2684,1
2685,4
2686,4
2687,1
2688,0
2689,4
2690,0
2691,0
2692,5
2693,4
2694,0
2695,4
2696,2
2697,3
2698,0
2699,2
2700,0
2701,4
2702,5
2703,4
2704,4
2705,3
2706,5
2707,4
2708,4
2709,6
2710,0
2711,0
2712,4
2713,4
2714,4
2715,4
2716,1
2717,3
2718,1
2719,6
2720,1
2721,0
2722,4
2723,1
2724,0
2725,2
2726,5
2727,1
2728,5
2729,6
2730,6
2731,6
2732,1
2733,0
2734,4
2735,6
2736,3
2737,4
2738,4
2739,0
2740,4
2741,5
2742,4
2743,4
2744,0
2745,4
2746,5
2747,4
2748,1
2749,6
2750,4
2751,1
2752,2
2753,6
2754,4
2755,0
2756,4
2757,6
2758,5
2759,4
2760,5
2761,4
2762,3
2763,5
2764,4
2765,4
2766,4
2767,6
2768,3
2769,6
2770,0
2771,1
2772,6
2773,2
2774,4
2775,4
2776,6
2777,6
2778,4
2779,0
2780,4
2781,3
2782,2
2783,6
2784,1
2785,6
2786,6
2787,4
2788,1
2789,5
2790,1
2791,2
2792,6
2793,5
2794,4
2795,0
2796,4
2797,4
2798,0
2799,0
2800,2
2801,4
2802,1
2803,6
2804,2
2805,4
2806,0
2807,5
2808,6
2809,1
2810,0
2811,4
2812,2
2813,4
2814,4
2815,4
2816,6
2817,2
2818,4
2819,1
2820,1
2821,2
2822,4
2823,0
2824,6
2825,1
2826,0
2827,6
2828,6
2829,4
2830,3
2831,4
2832,3
2833,6
2834,3
2835,0
2836,2
2837,4
2838,6
2839,6
2840,4
2841,2
2842,0
2843,5
2844,6
2845,4
2846,4
2847,2
2848,4
2849,5
2850,5
2851,0
2852,4
2853,1
2854,1
2855,4
2856,0
2857,6
2858,6
2859,3
2860,6
2861,0
2862,4
2863,4
2864,5
2865,0
2866,6
2867,6
2868,6
2869,0
2870,6
2871,0
2872,4
2873,2
2874,6
2875,1
2876,5
2877,6
2878,6
2879,0
2880,6
2881,1
2882,6
2883,2
2884,4
2885,1
2886,6
2887,6
2888,6
2889,1
2890,0
2891,1
2892,6
2893,3
2894,4
2895,0
2896,2
2897,6
2898,6
2899,6
2900,4
2901,0
2902,4
2903,6
2904,3
2905,1
2906,0
2907,1
2908,0
2909,5
2910,6
2911,0
2912,1
2913,4
2914,4
2915,6
2916,5
2917,1
2918,6
2919,0
2920,6
2921,1
2922,5
2923,6
2924,4
2925,6
2926,5
2927,0
2928,0
2929,1
2930,5
2931,2
2932,6
2933,1
2934,2
2935,4
2936,6
2937,5
2938,6
2939,4
2940,6
2941,0
2942,0
2943,0
2944,2
2945,1
2946,1
2947,0
2948,4
2949,1
2950,6
2951,4
2952,6
2953,1
2954,4
2955,5
2956,4
2957,5
2958,6
2959,6
2960,3
2961,4
2962,4
2963,4
2964,6
2965,5
2966,3
2967,1
2968,1
2969,4
2970,4
2971,0
2972,0
2973,3
2974,6
2975,0
2976,1
2977,0
2978,3
2979,4
2980,4
2981,4
2982,0
2983,6
2984,0
2985,1
2986,6
2987,4
2988,4
2989,4
2990,4
2991,1
2992,4
2993,5
2994,0
2995,2
2996,0
2997,4
