,0
732,4
733,0
734,0
735,2
736,2
737,1
738,3
739,0
740,1
741,1
742,1
743,1
744,2
745,1
746,0
747,0
748,1
749,0
750,2
751,2
752,4
753,4
754,1
755,0
756,2
757,2
758,3
759,1
760,0
761,1
762,1
763,0
764,2
765,3
766,0
767,4
768,3
769,0
770,0
771,2
772,4
773,4
774,2
775,0
776,1
777,3
778,1
779,2
780,0
781,0
782,1
783,1
784,2
785,0
786,0
787,2
788,0
789,0
790,2
791,2
792,2
793,3
794,1
795,1
796,4
797,2
798,0
799,0
800,1
801,2
802,4
803,0
804,0
805,3
806,2
807,3
808,2
809,4
810,1
811,2
812,1
813,0
814,0
815,2
816,3
817,4
818,3
819,1
820,0
821,0
822,0
823,0
824,2
825,0
826,4
827,1
828,0
829,4
830,4
831,2
832,2
833,0
834,4
835,0
836,2
837,3
838,1
839,1
840,0
841,2
842,1
843,3
844,2
845,2
846,0
847,2
848,0
849,0
850,0
851,0
852,2
853,4
854,0
855,0
856,1
857,0
858,3
859,1
860,2
861,1
862,0
863,2
864,0
865,0
866,2
867,0
868,2
869,4
870,0
871,1
872,1
873,2
874,0
875,2
876,1
877,2
878,0
879,0
880,0
881,0
882,1
883,0
884,1
885,1
886,4
887,0
888,4
889,3
890,1
891,4
892,2
893,0
894,1
895,0
896,0
897,2
898,3
899,0
900,4
901,1
902,2
903,2
904,0
905,1
906,2
907,4
908,0
909,2
910,0
911,0
912,1
913,3
914,1
915,0
916,0
917,4
918,1
919,0
920,0
921,0
922,4
923,0
924,2
925,1
926,1
927,0
928,2
929,0
930,0
931,1
932,2
933,0
934,1
935,3
936,1
937,1
938,1
939,3
940,1
941,2
942,0
943,0
944,2
945,1
946,1
947,0
948,4
949,0
950,0
951,1
952,1
953,1
954,0
955,0
956,2
957,0
958,4
959,0
960,1
961,1
962,1
963,0
964,0
965,0
966,0
967,2
968,2
969,0
970,2
971,2
972,4
973,0
974,2
975,1
976,0
977,2
978,1
979,2
980,1
981,0
982,2
983,0
984,1
985,0
986,1
987,2
988,1
989,3
990,2
991,2
992,2
993,0
994,1
995,1
996,2
997,1
998,4
999,1
1000,1
1001,0
1002,1
1003,0
1004,2
1005,4
1006,1
1007,0
1008,2
1009,3
1010,0
1011,0
1012,0
1013,0
1014,1
1015,2
1016,0
1017,0
1018,1
1019,2
1020,0
1021,4
1022,1
1023,2
1024,1
1025,1
1026,4
1027,2
1028,4
1029,1
1030,0
1031,4
1032,0
1033,2
1034,0
1035,0
1036,0
1037,1
1038,2
1039,2
1040,0
1041,3
1042,1
1043,0
1044,0
1045,3
1046,2
1047,3
1048,2
1049,2
1050,4
1051,2
1052,1
1053,0
1054,2
1055,1
1056,4
1057,1
1058,1
1059,0
1060,0
1061,0
1062,1
1063,0
1064,1
1065,0
1066,1
1067,2
1068,0
1069,0
1070,2
1071,0
1072,0
1073,0
1074,0
1075,3
1076,0
1077,2
1078,0
1079,0
1080,1
1081,4
1082,0
1083,0
1084,3
1085,1
1086,0
1087,1
1088,0
1089,1
1090,0
1091,1
1092,1
1093,4
1094,0
1095,2
1096,0
1097,4
1098,0
1099,4
1100,2
1101,4
1102,0
1103,0
1104,0
1105,0
1106,1
1107,2
1108,2
1109,2
1110,0
1111,0
1112,1
1113,0
1114,0
1115,0
1116,2
1117,2
1118,0
1119,2
1120,0
1121,2
1122,0
1123,2
1124,0
1125,1
1126,2
1127,1
1128,2
1129,0
1130,0
1131,1
1132,4
1133,4
1134,4
1135,2
1136,1
1137,1
1138,2
1139,0
1140,4
1141,2
1142,4
1143,0
1144,3
1145,2
1146,2
1147,2
1148,0
1149,1
1150,0
1151,0
1152,3
1153,0
1154,4
1155,0
1156,0
1157,1
1158,0
1159,1
1160,0
1161,0
1162,1
1163,2
1164,2
1165,2
1166,2
1167,2
1168,4
1169,1
1170,0
1171,1
1172,0
1173,0
1174,3
1175,2
1176,4
1177,2
1178,1
1179,2
1180,1
1181,0
1182,2
1183,4
1184,1
1185,0
1186,0
1187,0
1188,3
1189,2
1190,1
1191,1
1192,3
1193,2
1194,2
1195,0
1196,1
1197,0
1198,2
1199,2
1200,2
1201,0
1202,1
1203,2
1204,1
1205,0
1206,1
1207,0
1208,1
1209,1
1210,4
1211,2
1212,0
1213,2
1214,1
1215,1
1216,0
1217,0
1218,2
1219,4
1220,0
1221,0
1222,2
1223,2
1224,0
1225,2
1226,1
1227,0
1228,1
1229,0
1230,0
1231,0
1232,2
1233,1
1234,2
1235,2
1236,1
1237,1
1238,0
1239,1
1240,4
1241,2
1242,3
1243,4
1244,4
1245,0
1246,1
1247,0
1248,0
1249,0
1250,2
1251,4
1252,1
1253,0
1254,0
1255,1
1256,1
1257,1
1258,4
1259,4
1260,0
1261,4
1262,1
1263,0
1264,1
1265,0
1266,2
1267,2
1268,1
1269,0
1270,3
1271,1
1272,0
1273,0
1274,4
1275,2
1276,0
1277,1
1278,0
1279,1
1280,1
1281,1
1282,3
1283,0
1284,4
1285,3
1286,0
1287,3
1288,0
1289,4
1290,4
1291,0
1292,0
1293,2
1294,2
1295,1
1296,0
1297,0
1298,0
1299,0
1300,3
1301,2
1302,2
1303,0
1304,1
1305,2
1306,0
1307,1
1308,2
1309,0
1310,1
1311,0
1312,2
1313,0
1314,2
1315,2
1316,0
1317,2
1318,3
1319,2
1320,1
1321,0
1322,4
1323,2
1324,3
1325,1
1326,3
1327,1
1328,0
1329,1
1330,3
1331,0
1332,0
1333,1
1334,1
1335,1
1336,0
1337,1
1338,4
1339,2
1340,1
1341,1
1342,3
1343,3
1344,2
1345,2
1346,2
1347,0
1348,1
1349,1
1350,0
1351,4
1352,1
1353,0
1354,1
1355,3
1356,1
1357,0
1358,2
1359,0
1360,0
1361,4
1362,4
1363,0
1364,0
1365,2
1366,3
1367,1
1368,1
1369,0
1370,0
1371,0
1372,0
1373,1
1374,0
1375,2
1376,1
1377,0
1378,1
1379,3
1380,1
1381,2
1382,2
1383,2
1384,2
1385,2
1386,2
1387,0
1388,0
1389,4
1390,1
1391,0
1392,4
1393,2
1394,2
1395,1
1396,1
1397,0
1398,3
1399,0
1400,2
1401,2
1402,4
1403,1
1404,2
1405,1
1406,0
1407,2
1408,3
1409,1
1410,1
1411,1
1412,0
1413,0
1414,2
1415,0
1416,4
1417,4
1418,0
1419,2
1420,2
1421,0
1422,0
1423,0
1424,2
1425,2
1426,2
1427,2
1428,2
1429,3
1430,3
1431,1
1432,0
1433,0
1434,0
1435,3
1436,0
1437,1
1438,1
1439,2
1440,0
1441,3
1442,2
1443,2
1444,3
1445,1
1446,1
1447,0
1448,0
1449,0
1450,2
1451,4
1452,2
1453,1
1454,2
1455,0
1456,0
1457,0
1458,2
1459,1
1460,1
1461,2
1462,0
1463,2
1464,0
1465,1
1466,0
1467,1
1468,2
1469,0
1470,0
1471,4
1472,3
1473,0
1474,2
1475,1
1476,1
1477,0
1478,0
1479,4
1480,4
1481,0
1482,2
1483,3
1484,2
1485,0
1486,0
1487,0
1488,0
1489,2
1490,4
1491,4
1492,2
1493,1
1494,0
1495,0
1496,2
1497,0
1498,3
1499,0
1500,1
1501,1
1502,0
1503,0
1504,2
1505,0
1506,3
1507,2
1508,2
1509,2
1510,0
1511,3
1512,0
1513,2
1514,2
1515,3
1516,4
1517,2
1518,1
1519,0
1520,3
1521,1
1522,4
1523,1
1524,2
1525,3
1526,2
1527,4
1528,3
1529,2
1530,0
1531,4
1532,0
1533,2
1534,1
1535,2
1536,1
1537,3
1538,0
1539,2
1540,0
1541,1
1542,1
1543,1
1544,3
1545,2
1546,4
1547,2
1548,3
1549,1
1550,0
1551,0
1552,2
1553,2
1554,0
1555,1
1556,0
1557,3
1558,2
1559,0
1560,0
1561,0
1562,4
1563,2
1564,2
1565,1
1566,4
1567,0
1568,1
1569,0
1570,3
1571,3
1572,0
1573,2
1574,2
1575,1
1576,0
1577,4
1578,3
1579,1
1580,1
1581,2
1582,3
1583,1
1584,0
1585,0
1586,1
1587,1
1588,2
1589,3
1590,3
1591,0
1592,4
1593,3
1594,3
1595,1
1596,0
1597,4
1598,4
1599,0
1600,1
1601,4
1602,2
1603,3
1604,0
1605,2
1606,1
1607,1
1608,2
1609,0
1610,0
1611,3
1612,1
1613,4
1614,3
1615,2
1616,4
1617,0
1618,1
1619,3
1620,4
1621,1
1622,2
1623,2
1624,1
1625,1
1626,4
1627,4
1628,1
1629,1
1630,0
1631,0
1632,2
1633,1
1634,0
1635,2
1636,0
1637,2
1638,3
1639,1
1640,0
1641,1
1642,4
1643,2
1644,4
1645,2
1646,0
1647,4
1648,2
1649,1
1650,1
1651,4
1652,0
1653,1
1654,1
1655,0
1656,2
1657,0
1658,4
1659,3
1660,3
1661,2
1662,0
1663,0
1664,1
1665,2
1666,1
1667,4
1668,2
1669,1
1670,1
1671,1
1672,1
1673,0
1674,0
1675,2
1676,0
1677,2
1678,1
1679,2
1680,4
1681,1
1682,2
1683,1
1684,1
1685,2
1686,4
1687,2
1688,0
1689,1
1690,0
1691,0
1692,2
1693,2
1694,3
1695,0
1696,0
1697,0
1698,2
1699,1
1700,1
1701,2
1702,2
1703,2
1704,0
1705,2
1706,0
1707,2
1708,0
1709,1
1710,4
1711,3
1712,1
1713,0
1714,3
1715,1
1716,0
1717,2
1718,3
1719,3
1720,2
1721,2
1722,1
1723,1
1724,3
1725,0
1726,0
1727,0
1728,0
1729,1
1730,1
1731,3
1732,2
1733,1
1734,0
1735,0
1736,2
1737,0
1738,0
1739,1
1740,1
1741,2
1742,1
1743,1
1744,1
1745,0
1746,2
1747,2
1748,3
1749,2
1750,0
1751,1
1752,4
1753,1
1754,3
1755,2
1756,0
1757,0
1758,3
1759,2
1760,2
1761,0
1762,0
1763,2
1764,0
1765,2
1766,0
1767,0
1768,0
1769,1
1770,2
1771,3
1772,0
1773,3
1774,1
1775,3
1776,0
1777,4
1778,2
1779,0
1780,2
1781,3
1782,4
1783,1
1784,0
1785,0
1786,3
1787,2
1788,3
1789,2
1790,1
1791,2
1792,3
1793,4
1794,1
1795,0
1796,2
1797,0
1798,2
1799,2
1800,0
1801,4
1802,3
1803,0
1804,2
1805,0
1806,2
1807,2
1808,3
1809,0
1810,2
1811,0
1812,2
1813,1
1814,2
1815,2
1816,0
1817,2
1818,1
1819,0
1820,0
1821,1
1822,2
1823,1
1824,2
1825,2
1826,2
1827,3
1828,1
1829,1
1830,2
1831,0
1832,1
1833,0
1834,4
1835,2
1836,2
1837,0
1838,1
1839,2
1840,1
1841,1
1842,1
1843,0
1844,2
1845,0
1846,3
1847,4
1848,0
1849,2
1850,4
1851,0
1852,2
1853,2
1854,1
1855,0
1856,0
1857,4
1858,1
1859,4
1860,0
1861,3
1862,1
1863,2
1864,0
1865,2
1866,1
1867,2
1868,2
1869,1
1870,2
1871,0
1872,1
1873,4
1874,1
1875,1
1876,0
1877,3
1878,0
1879,0
1880,1
1881,0
1882,2
1883,1
1884,1
1885,0
1886,0
1887,4
1888,2
1889,0
1890,1
1891,2
1892,3
1893,0
1894,4
1895,0
1896,3
1897,0
1898,0
1899,3
1900,2
1901,1
1902,0
1903,3
1904,1
1905,1
1906,3
1907,3
1908,1
1909,2
1910,3
1911,2
1912,1
1913,0
1914,2
1915,0
1916,1
1917,1
1918,4
1919,0
1920,2
1921,0
1922,2
1923,0
1924,0
1925,3
1926,2
1927,2
1928,4
1929,2
1930,4
1931,1
1932,0
1933,2
1934,2
1935,2
1936,1
1937,1
1938,2
1939,0
1940,2
1941,2
1942,3
1943,2
1944,1
1945,2
1946,1
1947,4
1948,2
1949,1
1950,2
1951,2
1952,2
1953,2
1954,0
1955,0
1956,1
1957,0
1958,0
1959,0
1960,1
1961,0
1962,1
1963,1
1964,0
1965,0
1966,2
1967,2
1968,0
1969,3
1970,1
1971,3
1972,0
1973,3
1974,2
1975,1
1976,2
1977,0
1978,1
1979,0
1980,1
1981,2
1982,4
1983,3
1984,0
1985,1
1986,0
1987,1
1988,2
1989,1
1990,0
1991,0
1992,2
1993,0
1994,1
1995,2
1996,2
1997,2
1998,4
1999,0
2000,1
2001,2
2002,0
2003,3
2004,1
2005,2
2006,2
2007,0
2008,2
2009,0
2010,4
2011,2
2012,1
2013,4
2014,4
2015,1
2016,4
2017,1
2018,1
2019,1
2020,0
2021,0
2022,0
2023,1
2024,4
2025,1
2026,0
2027,4
2028,2
2029,1
2030,1
2031,1
2032,1
2033,2
2034,0
2035,1
2036,2
2037,3
2038,2
2039,0
2040,2
2041,3
2042,2
2043,2
2044,4
2045,2
2046,0
2047,4
2048,2
2049,0
2050,2
2051,1
2052,1
2053,3
2054,0
2055,0
2056,1
2057,1
2058,2
2059,2
2060,0
2061,3
2062,1
2063,0
2064,4
2065,4
2066,4
2067,2
2068,2
2069,0
2070,2
2071,1
2072,0
2073,0
2074,2
2075,2
2076,1
2077,2
2078,1
2079,0
2080,0
2081,1
2082,1
2083,1
2084,1
2085,1
2086,2
2087,2
2088,4
2089,3
2090,0
2091,4
2092,0
2093,0
2094,1
2095,0
2096,3
2097,0
2098,1
2099,4
2100,2
2101,0
2102,0
2103,2
2104,4
2105,2
2106,1
2107,2
2108,0
2109,2
2110,1
2111,2
2112,1
2113,0
2114,1
2115,4
2116,0
2117,3
2118,1
2119,1
2120,2
2121,0
2122,1
2123,1
2124,2
2125,0
2126,1
2127,3
2128,0
2129,0
2130,0
2131,3
2132,1
2133,2
2134,0
2135,0
2136,2
2137,2
2138,2
2139,3
2140,0
2141,1
2142,2
2143,2
2144,2
2145,3
2146,1
2147,2
2148,2
2149,2
2150,1
2151,1
2152,1
2153,0
2154,0
2155,2
2156,4
2157,0
2158,0
2159,2
2160,4
2161,0
2162,0
2163,4
2164,1
2165,0
2166,2
2167,1
2168,1
2169,2
2170,1
2171,0
2172,0
2173,0
2174,2
2175,1
2176,4
2177,1
2178,3
2179,2
2180,2
2181,3
2182,2
2183,4
2184,1
2185,2
2186,1
2187,0
2188,0
2189,0
2190,3
2191,0
2192,2
2193,0
2194,0
2195,0
2196,0
2197,3
2198,1
2199,2
2200,2
2201,1
2202,0
2203,0
2204,0
2205,0
2206,3
2207,0
2208,1
2209,1
2210,4
2211,1
2212,0
2213,2
2214,2
2215,2
2216,2
2217,0
2218,2
2219,0
2220,0
2221,4
2222,4
2223,2
2224,3
2225,3
2226,3
2227,1
2228,2
2229,2
2230,4
2231,1
2232,2
2233,1
2234,1
2235,1
2236,0
2237,2
2238,0
2239,0
2240,3
2241,2
2242,0
2243,3
2244,2
2245,3
2246,0
2247,0
2248,0
2249,1
2250,0
2251,0
2252,2
2253,3
2254,2
2255,3
2256,3
2257,3
2258,4
2259,2
2260,1
2261,3
2262,2
2263,2
2264,2
2265,0
2266,0
2267,2
2268,4
2269,1
2270,2
2271,1
2272,3
2273,1
2274,2
2275,0
2276,1
2277,0
2278,2
2279,4
2280,1
2281,1
2282,0
2283,2
2284,1
2285,0
2286,3
2287,3
2288,3
2289,0
2290,0
2291,2
2292,0
2293,0
2294,2
2295,2
2296,1
2297,2
2298,3
2299,3
2300,2
2301,4
2302,1
2303,4
2304,0
2305,0
2306,1
2307,2
2308,0
2309,0
2310,1
2311,0
2312,2
2313,4
2314,2
2315,4
2316,2
2317,1
2318,1
2319,0
2320,4
2321,2
2322,1
2323,0
2324,1
2325,3
2326,4
2327,0
2328,0
2329,3
2330,1
2331,2
2332,1
2333,0
2334,3
2335,0
2336,0
2337,1
2338,0
2339,2
2340,0
2341,0
2342,2
2343,1
2344,3
2345,1
2346,0
2347,0
2348,2
2349,1
2350,4
2351,1
2352,2
2353,2
2354,0
2355,0
2356,2
2357,2
2358,3
2359,4
2360,0
2361,2
2362,0
2363,0
2364,1
2365,1
2366,3
2367,0
2368,0
2369,0
2370,2
2371,2
2372,0
2373,4
2374,1
2375,2
2376,2
2377,0
2378,2
2379,1
2380,1
2381,2
2382,2
2383,4
2384,0
2385,0
2386,0
2387,0
2388,2
2389,0
2390,3
2391,0
2392,1
2393,1
2394,0
2395,2
2396,3
2397,0
2398,0
2399,1
2400,3
2401,3
2402,0
2403,2
2404,0
2405,1
2406,0
2407,3
2408,1
2409,1
2410,1
2411,0
2412,0
2413,2
2414,1
2415,2
2416,1
2417,0
2418,2
2419,4
2420,0
2421,0
2422,3
2423,2
2424,2
2425,0
2426,2
2427,2
2428,0
2429,2
2430,2
2431,3
2432,0
2433,0
2434,1
2435,2
2436,1
2437,2
2438,0
2439,1
2440,2
2441,2
2442,0
2443,3
2444,2
2445,3
2446,2
2447,2
2448,0
2449,3
2450,1
2451,2
2452,0
2453,0
2454,4
2455,4
2456,1
2457,2
2458,1
2459,1
2460,3
2461,1
2462,4
2463,0
2464,1
2465,0
2466,4
2467,0
2468,0
2469,0
2470,4
2471,4
2472,4
2473,3
2474,2
2475,4
2476,4
2477,3
2478,1
2479,2
2480,2
2481,0
2482,2
2483,1
2484,3
2485,2
2486,1
2487,3
2488,0
2489,1
2490,0
2491,3
2492,0
2493,2
2494,1
2495,2
2496,1
2497,0
2498,1
2499,0
2500,0
2501,2
2502,2
2503,2
2504,0
2505,0
2506,1
2507,3
2508,0
2509,4
2510,1
2511,1
2512,1
2513,2
2514,1
2515,3
2516,1
2517,2
2518,3
2519,0
2520,1
2521,4
2522,1
2523,0
2524,3
2525,3
2526,1
2527,0
2528,2
2529,1
2530,1
2531,0
2532,3
2533,4
2534,2
2535,2
2536,1
2537,1
2538,0
2539,4
2540,1
2541,1
2542,4
2543,1
2544,0
2545,0
2546,2
2547,0
2548,2
2549,4
2550,0
2551,1
2552,2
2553,1
2554,0
2555,4
2556,1
2557,4
2558,0
2559,1
2560,1
2561,2
2562,0
2563,2
2564,4
2565,0
2566,0
2567,2
2568,1
2569,0
2570,1
2571,2
2572,1
2573,2
2574,2
2575,2
2576,2
2577,2
2578,0
2579,1
2580,3
2581,1
2582,3
2583,1
2584,2
2585,0
2586,0
2587,3
2588,0
2589,0
2590,4
2591,2
2592,2
2593,2
2594,3
2595,2
2596,1
2597,0
2598,4
2599,1
2600,2
2601,2
2602,4
2603,1
2604,0
2605,1
2606,2
2607,3
2608,0
2609,0
2610,3
2611,3
2612,2
2613,1
2614,2
2615,3
2616,1
2617,1
2618,1
2619,0
2620,0
2621,1
2622,4
2623,1
2624,0
2625,0
2626,2
2627,0
2628,2
2629,1
2630,0
2631,0
2632,4
2633,1
2634,2
2635,4
2636,1
2637,2
2638,1
2639,2
2640,2
2641,2
2642,3
2643,1
2644,1
2645,0
2646,0
2647,0
2648,1
2649,1
2650,3
2651,1
2652,3
2653,0
2654,3
2655,3
2656,2
2657,1
2658,2
2659,1
2660,1
2661,2
2662,2
2663,1
2664,2
2665,1
2666,1
2667,4
2668,1
2669,0
2670,3
2671,4
2672,2
2673,1
2674,3
2675,3
2676,2
2677,0
2678,1
2679,3
2680,3
2681,4
2682,2
2683,0
2684,2
2685,0
2686,1
2687,0
2688,0
2689,2
2690,1
2691,0
2692,3
2693,0
2694,0
2695,1
2696,0
2697,1
2698,2
2699,1
2700,0
2701,1
2702,2
2703,2
2704,2
2705,0
2706,2
2707,1
2708,2
2709,2
2710,1
2711,3
2712,1
2713,1
2714,0
2715,0
2716,1
2717,0
2718,2
2719,2
2720,4
2721,3
2722,2
2723,2
2724,3
2725,2
2726,1
2727,2
2728,3
2729,3
2730,2
2731,0
2732,2
2733,1
2734,4
2735,2
2736,2
2737,2
2738,0
2739,0
2740,2
2741,2
2742,1
2743,0
2744,2
2745,3
2746,2
2747,3
2748,0
2749,1
2750,2
2751,3
2752,1
2753,0
2754,2
2755,4
2756,0
2757,2
2758,0
2759,0
2760,4
2761,0
2762,1
2763,1
2764,2
2765,1
2766,3
2767,0
2768,0
2769,2
2770,2
2771,1
2772,2
2773,1
2774,2
2775,0
2776,4
2777,1
2778,0
2779,0
2780,0
2781,2
2782,2
2783,4
2784,2
2785,2
2786,2
2787,0
2788,0
2789,0
2790,1
2791,3
2792,0
2793,1
2794,0
2795,1
2796,1
2797,0
2798,1
2799,2
2800,4
2801,2
2802,0
2803,2
2804,2
2805,0
2806,0
2807,3
2808,1
2809,0
2810,3
2811,1
2812,2
2813,1
2814,1
2815,2
2816,2
2817,1
2818,4
2819,1
2820,4
2821,2
2822,3
2823,1
2824,0
2825,1
2826,1
2827,1
2828,2
2829,2
2830,1
2831,0
2832,1
2833,2
2834,2
2835,2
2836,0
2837,0
2838,2
2839,4
2840,1
2841,0
2842,3
2843,2
2844,2
2845,0
2846,0
2847,2
2848,2
2849,1
2850,3
2851,0
2852,2
2853,3
2854,0
2855,0
2856,1
2857,0
2858,0
2859,1
2860,1
2861,3
2862,2
2863,3
2864,0
2865,2
2866,4
2867,2
2868,2
2869,3
2870,1
2871,0
2872,4
2873,0
2874,4
2875,0
2876,4
2877,4
2878,2
2879,2
2880,4
2881,0
2882,2
2883,0
2884,0
2885,4
2886,2
2887,4
2888,1
2889,2
2890,0
2891,2
2892,2
2893,4
2894,0
2895,0
2896,0
2897,2
2898,2
2899,1
2900,0
2901,1
2902,1
2903,1
2904,4
2905,1
2906,2
2907,1
2908,0
2909,1
2910,3
2911,1
2912,1
2913,0
2914,1
2915,2
2916,2
2917,2
2918,0
2919,0
2920,2
2921,1
2922,0
2923,1
2924,2
2925,2
2926,2
2927,1
2928,1
2929,2
2930,1
2931,1
2932,0
2933,1
2934,1
2935,0
2936,0
2937,2
2938,1
2939,2
2940,0
2941,1
2942,2
2943,0
2944,3
2945,0
2946,4
2947,0
2948,0
2949,0
2950,0
2951,2
2952,0
2953,1
2954,0
2955,2
2956,1
2957,1
2958,4
2959,3
2960,1
2961,2
2962,0
2963,1
2964,0
2965,0
2966,0
2967,4
2968,0
2969,2
2970,0
2971,1
2972,2
2973,2
2974,1
2975,1
2976,2
2977,1
2978,1
2979,1
2980,0
2981,2
2982,1
2983,0
2984,1
2985,2
2986,1
2987,0
2988,1
2989,0
2990,1
2991,2
2992,1
2993,4
2994,2
2995,2
2996,0
2997,0
