,0
380,4
381,0
382,3
383,2
384,0
385,0
386,1
387,0
388,0
389,0
390,1
391,4
392,2
393,0
394,0
395,0
396,0
397,1
398,0
399,1
400,5
401,4
402,4
403,5
404,1
405,1
406,2
407,0
408,3
409,3
410,1
411,4
412,4
413,0
414,3
415,0
416,4
417,0
418,1
419,0
420,1
421,4
422,4
423,5
424,3
425,3
426,5
427,5
428,0
429,4
430,0
431,4
432,5
433,2
434,4
435,4
436,4
437,4
438,3
439,5
440,4
441,2
442,0
443,0
444,3
445,3
446,1
447,0
448,1
449,4
450,4
451,1
452,1
453,4
454,6
455,3
456,5
457,0
458,0
459,5
460,1
461,0
462,3
463,4
464,0
465,3
466,0
467,1
468,0
469,5
470,4
471,1
472,1
473,4
474,1
475,3
476,0
477,0
478,4
479,0
480,0
481,5
482,0
483,5
484,3
485,2
486,0
487,4
488,3
489,0
490,4
491,4
492,0
493,0
494,1
495,5
496,2
497,1
498,3
499,4
500,1
501,1
502,4
503,4
504,4
505,4
506,3
507,2
508,0
509,1
510,4
511,2
512,0
513,4
514,2
515,1
516,1
517,0
518,1
519,0
520,1
521,1
522,0
523,1
524,4
525,4
526,1
527,0
528,2
529,0
530,0
531,3
532,1
533,0
534,3
535,0
536,5
537,5
538,3
539,0
540,1
541,4
542,0
543,0
544,0
545,4
546,4
547,0
548,0
549,6
550,0
551,1
552,5
553,0
554,2
555,5
556,3
557,4
558,0
559,1
560,0
561,0
562,3
563,0
564,2
565,5
566,5
567,4
568,2
569,0
570,4
571,0
572,1
573,4
574,1
575,0
576,4
577,1
578,0
579,0
580,5
581,0
582,2
583,0
584,0
585,2
586,0
587,3
588,1
589,0
590,1
591,4
592,0
593,4
594,3
595,0
596,0
597,1
598,3
599,0
600,2
601,5
602,0
603,2
604,3
605,0
606,1
607,4
608,3
609,0
610,0
611,1
612,0
613,5
614,4
615,4
616,0
617,4
618,2
619,0
620,5
621,0
622,0
623,4
624,6
625,5
626,1
627,2
628,1
629,2
630,4
631,0
632,5
633,0
634,5
635,0
636,0
637,4
638,4
639,1
640,0
641,4
642,0
643,1
644,0
645,1
646,0
647,4
648,4
649,0
650,1
651,6
652,4
653,0
654,0
655,4
656,1
657,4
658,0
659,2
660,0
661,4
662,0
663,4
664,3
665,2
666,0
667,5
668,0
669,2
670,0
671,1
672,0
673,0
674,0
675,3
676,2
677,5
678,5
679,3
680,5
681,0
682,4
683,0
684,2
685,5
686,2
687,0
688,3
689,0
690,3
691,4
692,4
693,3
694,0
695,0
696,6
697,5
698,2
699,0
700,4
701,3
702,3
703,3
704,0
705,0
706,5
707,3
708,5
709,4
710,1
711,4
712,4
713,4
714,0
715,3
716,0
717,4
718,5
719,4
720,0
721,0
722,3
723,4
724,0
725,0
726,0
727,0
728,5
729,5
730,2
731,0
732,4
733,4
734,0
735,2
736,0
737,3
738,4
739,0
740,0
741,1
742,0
743,1
744,0
745,0
746,0
747,0
748,3
749,0
750,1
751,4
752,0
753,0
754,3
755,0
756,1
757,3
758,1
759,4
760,1
761,4
762,1
763,4
764,1
765,0
766,0
767,0
768,2
769,0
770,4
771,2
772,3
773,0
774,6
775,2
776,1
777,1
778,3
779,2
780,5
781,2
782,4
783,5
784,4
785,0
786,0
787,4
788,0
789,1
790,0
791,0
792,3
793,3
794,0
795,0
796,0
797,1
798,5
799,0
800,2
801,3
802,4
803,0
804,1
805,0
806,4
807,0
808,4
809,0
810,1
811,2
812,4
813,4
814,0
815,1
816,1
817,4
818,4
819,5
820,0
821,4
822,4
823,0
824,5
825,3
826,0
827,0
828,4
829,0
830,6
831,3
832,0
833,4
834,1
835,0
836,0
837,1
838,4
839,1
840,1
841,4
842,5
843,0
844,5
845,3
846,3
847,2
848,4
849,3
850,0
851,0
852,4
853,6
854,2
855,4
856,4
857,0
858,0
859,0
860,0
861,2
862,0
863,0
864,0
865,0
866,3
867,0
868,0
869,0
870,1
871,4
872,1
873,5
874,0
875,3
876,0
877,0
878,4
879,2
880,0
881,0
882,0
883,4
884,5
885,3
886,0
887,0
888,0
889,0
890,3
891,0
892,5
893,6
894,0
895,1
896,4
897,0
898,3
899,0
900,0
901,0
902,0
903,5
904,0
905,4
906,0
907,0
908,1
909,5
910,6
911,4
912,4
913,1
914,4
915,0
916,0
917,0
918,0
919,1
920,2
921,5
922,2
923,0
924,0
925,0
926,5
927,0
928,4
929,0
930,0
931,0
932,0
933,1
934,0
935,2
936,5
937,4
938,4
939,4
940,4
941,3
942,3
943,0
944,0
945,4
946,4
947,3
948,5
949,1
950,5
951,0
952,5
953,4
954,0
955,4
956,0
957,0
958,3
959,3
960,5
961,5
962,1
963,2
964,0
965,0
966,0
967,4
968,0
969,5
970,1
971,3
972,4
973,0
974,2
975,0
976,0
977,5
978,3
979,1
980,4
981,3
982,5
983,0
984,0
985,1
986,0
987,0
988,0
989,0
990,1
991,4
992,1
993,5
994,0
995,4
996,0
997,0
998,0
999,1
1000,0
1001,1
1002,1
1003,0
1004,4
1005,4
1006,4
1007,0
1008,4
1009,5
1010,5
1011,5
1012,5
1013,4
1014,3
1015,0
1016,0
1017,4
1018,6
1019,0
1020,4
1021,4
1022,3
1023,0
1024,0
1025,2
1026,0
1027,1
1028,0
1029,4
1030,4
1031,0
1032,2
1033,0
1034,3
1035,0
1036,5
1037,4
1038,0
1039,2
1040,0
1041,1
1042,2
1043,4
1044,1
1045,0
1046,4
1047,6
1048,0
1049,1
1050,4
1051,0
1052,4
1053,0
1054,0
1055,4
1056,0
1057,6
1058,3
1059,4
1060,0
1061,1
1062,4
1063,0
1064,2
1065,5
1066,4
1067,2
1068,1
1069,4
1070,0
1071,0
1072,0
1073,1
1074,0
1075,5
1076,0
1077,5
1078,3
1079,4
1080,0
1081,0
1082,0
1083,1
1084,4
1085,4
1086,4
1087,3
1088,3
1089,5
1090,5
1091,2
1092,3
1093,1
1094,2
1095,5
1096,3
1097,0
1098,0
1099,1
1100,0
1101,0
1102,0
1103,1
1104,0
1105,2
1106,1
1107,0
1108,0
1109,0
1110,1
1111,5
1112,0
1113,5
1114,0
1115,2
1116,0
1117,0
1118,0
1119,0
1120,0
1121,4
1122,4
1123,0
1124,0
1125,0
1126,2
1127,0
1128,0
1129,0
1130,5
1131,0
1132,0
1133,4
1134,0
1135,3
1136,1
1137,4
1138,4
1139,0
1140,4
1141,4
1142,0
1143,1
1144,4
1145,0
1146,5
1147,5
1148,0
1149,4
1150,5
1151,4
1152,0
1153,0
1154,1
1155,4
1156,5
1157,0
1158,1
1159,4
1160,0
1161,6
1162,4
1163,3
1164,0
1165,3
1166,0
1167,2
1168,0
1169,4
1170,4
1171,2
1172,5
1173,4
1174,5
1175,1
1176,3
1177,0
1178,0
1179,1
1180,0
1181,5
1182,3
1183,0
1184,1
1185,0
1186,4
1187,3
1188,5
1189,3
1190,3
1191,0
1192,4
1193,0
1194,3
1195,5
1196,4
1197,2
1198,0
1199,0
1200,4
1201,5
1202,0
1203,5
1204,0
1205,2
1206,0
1207,5
1208,0
1209,3
1210,4
1211,4
1212,1
1213,3
1214,3
1215,3
1216,4
1217,6
1218,0
1219,0
1220,5
1221,1
1222,2
1223,0
1224,0
1225,1
1226,4
1227,2
1228,4
1229,0
1230,3
1231,0
1232,0
1233,0
1234,0
1235,2
1236,0
1237,1
1238,2
1239,1
1240,4
1241,0
1242,5
1243,1
1244,0
1245,0
1246,5
1247,4
1248,3
1249,5
1250,3
1251,4
1252,0
1253,5
1254,5
1255,0
1256,2
1257,0
1258,2
1259,3
1260,0
1261,5
1262,4
1263,0
1264,1
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,3
1272,5
1273,4
1274,4
1275,3
1276,0
1277,1
1278,0
1279,0
1280,0
1281,3
1282,1
1283,4
1284,4
1285,2
1286,0
1287,0
1288,1
1289,5
1290,0
1291,4
1292,2
1293,0
1294,0
1295,2
1296,0
1297,4
1298,1
1299,4
1300,3
1301,0
1302,2
1303,4
1304,5
1305,0
1306,0
1307,1
1308,0
1309,1
1310,0
1311,0
1312,1
1313,0
1314,3
1315,5
1316,0
1317,3
1318,0
1319,4
1320,0
1321,5
1322,5
1323,1
1324,0
1325,0
1326,4
1327,4
1328,1
1329,0
1330,4
1331,1
1332,1
1333,2
1334,0
1335,0
1336,2
1337,4
1338,3
1339,0
1340,0
1341,0
1342,0
1343,5
1344,0
1345,4
1346,1
1347,0
1348,0
1349,0
1350,0
1351,0
1352,2
1353,4
1354,4
1355,1
1356,4
1357,1
1358,1
1359,3
1360,0
1361,2
1362,4
1363,4
1364,2
1365,0
1366,4
1367,4
1368,0
1369,4
1370,3
1371,3
1372,3
1373,3
1374,0
1375,3
1376,5
1377,5
1378,0
1379,6
1380,2
1381,2
1382,4
1383,0
1384,1
1385,0
1386,1
1387,0
1388,2
1389,0
1390,2
1391,0
1392,2
1393,5
1394,0
1395,1
1396,3
1397,2
1398,1
1399,2
1400,0
1401,0
1402,0
1403,3
1404,0
1405,6
1406,6
1407,0
1408,0
1409,2
1410,4
1411,2
1412,0
1413,0
1414,5
1415,0
1416,0
1417,0
1418,4
1419,5
1420,4
1421,4
1422,2
1423,6
1424,2
1425,5
1426,4
1427,4
1428,0
1429,6
1430,1
1431,0
1432,5
1433,2
1434,1
1435,1
1436,0
1437,1
1438,2
1439,3
1440,4
1441,4
1442,4
1443,4
1444,4
1445,6
1446,0
1447,0
1448,0
1449,0
1450,0
1451,3
1452,4
1453,3
1454,1
1455,5
1456,4
1457,6
1458,0
1459,0
1460,1
1461,5
1462,0
1463,4
1464,2
1465,0
1466,3
1467,2
1468,0
1469,0
1470,4
1471,0
1472,1
1473,1
1474,5
1475,1
1476,4
1477,5
1478,0
1479,4
1480,0
1481,0
1482,5
1483,4
1484,2
1485,0
1486,0
1487,0
1488,2
1489,4
1490,3
1491,5
1492,0
1493,4
1494,1
1495,2
1496,2
1497,0
1498,0
1499,4
1500,2
1501,0
1502,1
1503,2
1504,3
1505,0
1506,4
1507,0
1508,4
1509,3
1510,0
1511,0
1512,5
1513,0
1514,3
1515,6
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,3
1525,4
1526,0
1527,4
1528,3
1529,5
1530,2
1531,4
1532,5
1533,5
1534,5
1535,4
1536,0
1537,0
1538,4
1539,2
1540,0
1541,3
1542,2
1543,1
1544,0
1545,0
1546,0
1547,0
1548,5
1549,3
1550,1
1551,0
1552,5
1553,5
1554,6
1555,4
1556,0
1557,0
1558,0
1559,3
1560,4
1561,5
1562,6
1563,0
1564,5
1565,0
1566,4
1567,5
1568,1
1569,0
1570,1
1571,4
1572,0
1573,2
1574,0
1575,2
1576,3
1577,2
1578,5
1579,4
1580,1
1581,0
1582,1
1583,4
1584,1
1585,0
1586,0
1587,4
1588,0
1589,2
1590,2
1591,0
1592,4
1593,3
1594,0
1595,1
1596,0
1597,0
1598,3
1599,3
1600,0
1601,0
1602,3
1603,1
1604,5
1605,3
1606,2
1607,5
1608,1
1609,4
1610,3
1611,0
1612,0
1613,1
1614,3
1615,5
1616,4
1617,0
1618,0
1619,1
1620,5
1621,0
1622,1
1623,4
1624,0
1625,3
1626,1
1627,3
1628,0
1629,5
1630,1
1631,0
1632,1
1633,4
1634,4
1635,5
1636,0
1637,5
1638,0
1639,3
1640,5
1641,3
1642,0
1643,0
1644,5
1645,1
1646,0
1647,3
1648,4
1649,0
1650,3
1651,3
1652,3
1653,4
1654,0
1655,1
1656,0
1657,3
1658,2
1659,0
1660,3
1661,0
1662,2
1663,2
1664,0
1665,2
1666,4
1667,1
1668,4
1669,0
1670,3
1671,4
1672,2
1673,0
1674,0
1675,0
1676,1
1677,4
1678,4
1679,0
1680,1
1681,6
1682,4
1683,5
1684,5
1685,2
1686,5
1687,0
1688,5
1689,1
1690,3
1691,0
1692,4
1693,1
1694,3
1695,0
1696,1
1697,4
1698,0
1699,1
1700,1
1701,1
1702,0
1703,0
1704,2
1705,0
1706,3
1707,3
1708,0
1709,1
1710,0
1711,3
1712,5
1713,0
1714,0
1715,1
1716,2
1717,4
1718,2
1719,0
1720,5
1721,0
1722,0
1723,5
1724,4
1725,5
1726,0
1727,4
1728,0
1729,3
1730,0
1731,4
1732,2
1733,0
1734,1
1735,0
1736,4
1737,0
1738,0
1739,1
1740,0
1741,4
1742,0
1743,4
1744,4
1745,1
1746,2
1747,1
1748,0
1749,4
1750,0
1751,5
1752,0
1753,5
1754,2
1755,4
1756,0
1757,5
1758,5
1759,2
1760,0
1761,4
1762,1
1763,5
1764,4
1765,0
1766,0
1767,0
1768,1
1769,5
1770,4
1771,2
1772,1
1773,1
1774,0
1775,4
1776,0
1777,3
1778,4
1779,2
1780,4
1781,0
1782,1
1783,0
1784,3
1785,0
1786,4
1787,1
1788,0
1789,4
1790,1
1791,2
1792,5
1793,4
1794,6
1795,0
1796,3
1797,1
1798,5
1799,0
1800,2
1801,5
1802,1
1803,1
1804,1
1805,0
1806,0
1807,5
1808,4
1809,2
1810,2
1811,2
1812,4
1813,3
1814,5
1815,5
1816,5
1817,0
1818,4
1819,0
1820,4
1821,4
1822,4
1823,4
1824,2
1825,3
1826,5
1827,0
1828,4
1829,3
1830,6
1831,1
1832,4
1833,0
1834,1
1835,0
1836,6
1837,1
1838,4
1839,0
1840,0
1841,6
1842,4
1843,4
1844,0
1845,0
1846,4
1847,0
1848,4
1849,3
1850,5
1851,0
1852,0
1853,6
1854,4
1855,4
1856,3
1857,5
1858,3
1859,3
1860,4
1861,4
1862,0
1863,4
1864,4
1865,3
1866,5
1867,1
1868,0
1869,0
1870,5
1871,3
1872,3
1873,3
1874,1
1875,4
1876,5
1877,2
1878,5
1879,2
1880,4
1881,2
1882,0
1883,3
1884,4
1885,0
1886,0
1887,1
1888,0
1889,4
1890,0
1891,0
1892,2
1893,0
1894,3
1895,0
1896,4
1897,4
1898,3
1899,1
1900,4
1901,0
1902,4
1903,4
1904,5
1905,4
1906,0
1907,1
1908,0
1909,2
1910,4
1911,3
1912,3
1913,1
1914,0
1915,3
1916,0
1917,1
1918,0
1919,0
1920,4
1921,1
1922,0
1923,0
1924,2
1925,3
1926,3
1927,0
1928,1
1929,2
1930,5
1931,2
1932,5
1933,5
1934,6
1935,0
1936,5
1937,4
1938,0
1939,4
1940,4
1941,1
1942,0
1943,4
1944,0
1945,0
1946,1
1947,0
1948,5
1949,0
1950,4
1951,4
1952,0
1953,1
1954,0
1955,4
1956,2
1957,2
1958,6
1959,6
1960,3
1961,4
1962,4
1963,3
1964,4
1965,1
1966,0
1967,0
1968,4
1969,0
1970,0
1971,0
1972,0
1973,5
1974,1
1975,2
1976,4
1977,0
1978,0
1979,4
1980,5
1981,5
1982,0
1983,1
1984,0
1985,3
1986,1
1987,5
1988,4
1989,1
1990,0
1991,3
1992,0
1993,0
1994,0
1995,2
1996,0
1997,3
1998,1
1999,3
2000,6
2001,2
2002,4
2003,4
2004,2
2005,1
2006,0
2007,4
2008,5
2009,2
2010,2
2011,1
2012,0
2013,4
2014,0
2015,0
2016,0
2017,0
2018,1
2019,3
2020,4
2021,3
2022,0
2023,1
2024,0
2025,4
2026,3
2027,0
2028,2
2029,3
2030,0
2031,4
2032,3
2033,0
2034,2
2035,3
2036,3
2037,1
2038,0
2039,4
2040,5
2041,5
2042,0
2043,1
2044,2
2045,0
2046,3
2047,0
2048,0
2049,1
2050,5
2051,0
2052,0
2053,6
2054,0
2055,0
2056,5
2057,2
2058,4
2059,0
2060,0
2061,3
2062,0
2063,1
2064,4
2065,4
2066,3
2067,1
2068,0
2069,1
2070,3
2071,2
2072,0
2073,0
2074,2
2075,0
2076,1
2077,5
2078,4
2079,6
2080,1
2081,0
2082,1
2083,0
2084,0
2085,4
2086,6
2087,1
2088,0
2089,0
2090,3
2091,5
2092,0
2093,4
2094,0
2095,2
2096,2
2097,0
2098,5
2099,1
2100,3
2101,0
2102,4
2103,3
2104,2
2105,0
2106,0
2107,4
2108,0
2109,0
2110,3
2111,0
2112,0
2113,2
2114,0
2115,6
2116,0
2117,1
2118,0
2119,0
2120,0
2121,1
2122,0
2123,2
2124,0
2125,4
2126,0
2127,1
2128,1
2129,2
2130,1
2131,0
2132,4
2133,1
2134,3
2135,3
2136,1
2137,2
2138,4
2139,0
2140,3
2141,5
2142,2
2143,5
2144,1
2145,0
2146,0
2147,4
2148,4
2149,0
2150,0
2151,0
2152,4
2153,5
2154,0
2155,0
2156,1
2157,0
2158,4
2159,4
2160,3
2161,0
2162,1
2163,1
2164,5
2165,0
2166,0
2167,0
2168,2
2169,3
2170,0
2171,4
2172,1
2173,0
2174,0
2175,2
2176,0
2177,2
2178,4
2179,0
2180,3
2181,6
2182,0
2183,0
2184,4
2185,1
2186,1
2187,4
2188,1
2189,2
2190,0
2191,2
2192,0
2193,0
2194,2
2195,0
2196,6
2197,4
2198,2
2199,2
2200,4
2201,5
2202,4
2203,0
2204,0
2205,4
2206,0
2207,4
2208,4
2209,0
2210,3
2211,3
2212,0
2213,0
2214,0
2215,0
2216,1
2217,1
2218,4
2219,3
2220,0
2221,4
2222,4
2223,0
2224,1
2225,2
2226,0
2227,0
2228,0
2229,5
2230,1
2231,0
2232,0
2233,4
2234,4
2235,4
2236,4
2237,6
2238,1
2239,2
2240,3
2241,2
2242,4
2243,3
2244,0
2245,4
2246,3
2247,5
2248,1
2249,1
2250,0
2251,0
2252,4
2253,0
2254,4
2255,4
2256,1
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,1
2264,1
2265,0
2266,0
2267,0
2268,0
2269,4
2270,0
2271,3
2272,0
2273,1
2274,5
2275,1
2276,1
2277,4
2278,6
2279,3
2280,0
2281,4
2282,3
2283,0
2284,0
2285,5
2286,4
2287,5
2288,4
2289,0
2290,5
2291,0
2292,5
2293,4
2294,1
2295,1
2296,4
2297,2
2298,3
2299,4
2300,0
2301,0
2302,0
2303,4
2304,4
2305,1
2306,6
2307,2
2308,3
2309,3
2310,3
2311,0
2312,0
2313,3
2314,0
2315,5
2316,5
2317,3
2318,1
2319,4
2320,1
2321,5
2322,4
2323,5
2324,1
2325,3
2326,1
2327,4
2328,1
2329,0
2330,3
2331,3
2332,3
2333,5
2334,5
2335,4
2336,4
2337,0
2338,1
2339,3
2340,1
2341,4
2342,0
2343,4
2344,4
2345,0
2346,5
2347,3
2348,5
2349,2
2350,1
2351,4
2352,4
2353,0
2354,1
2355,6
2356,3
2357,3
2358,2
2359,0
2360,4
2361,1
2362,1
2363,4
2364,1
2365,2
2366,1
2367,1
2368,2
2369,3
2370,4
2371,2
2372,4
2373,1
2374,2
2375,5
2376,4
2377,6
2378,0
2379,4
2380,1
2381,1
2382,4
2383,3
2384,3
2385,5
2386,5
2387,5
2388,3
2389,4
2390,1
2391,3
2392,5
2393,2
2394,0
2395,0
2396,5
2397,2
2398,0
2399,0
2400,0
2401,6
2402,0
2403,0
2404,0
2405,1
2406,0
2407,2
2408,3
2409,0
2410,3
2411,6
2412,3
2413,0
2414,3
2415,0
2416,5
2417,2
2418,2
2419,5
2420,0
2421,4
2422,5
2423,2
2424,2
2425,0
2426,1
2427,4
2428,3
2429,5
2430,5
2431,1
2432,0
2433,4
2434,5
2435,0
2436,6
2437,0
2438,0
2439,1
2440,5
2441,4
2442,2
2443,0
2444,6
2445,4
2446,4
2447,0
2448,0
2449,0
2450,5
2451,4
2452,1
2453,4
2454,0
2455,4
2456,0
2457,0
2458,0
2459,2
2460,5
2461,4
2462,0
2463,4
2464,4
2465,0
2466,1
2467,3
2468,4
2469,5
2470,4
2471,3
2472,5
2473,3
2474,4
2475,3
2476,0
2477,0
2478,5
2479,4
2480,0
2481,0
2482,0
2483,3
2484,0
2485,1
2486,3
2487,5
2488,3
2489,0
2490,1
2491,4
2492,0
2493,4
2494,4
2495,1
2496,5
2497,4
2498,0
2499,5
2500,0
2501,0
2502,0
2503,5
2504,1
2505,5
2506,5
2507,3
2508,6
2509,5
2510,4
2511,0
2512,1
2513,5
2514,1
2515,5
2516,0
2517,4
2518,5
2519,0
2520,5
2521,0
2522,4
2523,0
2524,0
2525,5
2526,3
2527,0
2528,4
2529,3
2530,4
2531,2
2532,0
2533,3
2534,4
2535,4
2536,4
2537,0
2538,0
2539,1
2540,0
2541,5
2542,1
2543,1
2544,3
2545,4
2546,0
2547,3
2548,2
2549,0
2550,0
2551,0
2552,4
2553,3
2554,0
2555,2
2556,4
2557,3
2558,1
2559,0
2560,4
2561,0
2562,2
2563,6
2564,0
2565,0
2566,0
2567,4
2568,5
2569,0
2570,0
2571,0
2572,6
2573,3
2574,4
2575,0
2576,4
2577,1
2578,1
2579,4
2580,4
2581,0
2582,2
2583,1
2584,0
2585,2
2586,4
2587,0
2588,1
2589,0
2590,2
2591,0
2592,2
2593,4
2594,6
2595,5
2596,0
2597,1
2598,0
2599,5
2600,5
2601,5
2602,4
2603,4
2604,3
2605,0
2606,0
2607,2
2608,3
2609,0
2610,1
2611,1
2612,1
2613,1
2614,0
2615,3
2616,5
2617,2
2618,4
2619,1
2620,0
2621,4
2622,0
2623,2
2624,4
2625,4
2626,5
2627,1
2628,5
2629,4
2630,4
2631,5
2632,3
2633,4
2634,3
2635,0
2636,3
2637,0
2638,0
2639,3
2640,3
2641,5
2642,2
2643,0
2644,3
2645,0
2646,1
2647,0
2648,2
2649,0
2650,0
2651,0
2652,0
2653,4
2654,2
2655,0
2656,5
2657,0
2658,1
2659,2
2660,0
2661,0
2662,0
2663,4
2664,5
2665,0
2666,1
2667,4
2668,4
2669,5
2670,0
2671,4
2672,3
2673,3
2674,0
2675,2
2676,0
2677,3
2678,4
2679,3
2680,3
2681,5
2682,4
2683,5
2684,3
2685,0
2686,2
2687,1
2688,1
2689,0
2690,1
2691,4
2692,0
2693,0
2694,0
2695,0
2696,1
2697,0
2698,0
2699,1
2700,3
2701,1
2702,0
2703,0
2704,0
2705,4
2706,4
2707,0
2708,2
2709,0
2710,1
2711,5
2712,4
2713,1
2714,0
2715,4
2716,2
2717,3
2718,0
2719,0
2720,4
2721,0
2722,1
2723,1
2724,0
2725,0
2726,4
2727,1
2728,1
2729,4
2730,0
2731,0
2732,0
2733,0
2734,5
2735,0
2736,0
2737,0
2738,2
2739,5
2740,4
2741,4
2742,2
2743,2
2744,2
2745,3
2746,4
2747,2
2748,0
2749,1
2750,0
2751,3
2752,1
2753,2
2754,3
2755,3
2756,0
2757,1
2758,1
2759,0
2760,1
2761,3
2762,2
2763,3
2764,3
2765,3
2766,2
2767,2
2768,6
2769,2
2770,0
2771,5
2772,1
2773,4
2774,0
2775,1
2776,0
2777,2
2778,1
2779,1
2780,3
2781,4
2782,0
2783,1
2784,1
2785,1
2786,0
2787,3
2788,0
2789,4
2790,0
2791,2
2792,0
2793,4
2794,4
2795,0
2796,0
2797,3
2798,4
2799,0
2800,2
2801,0
2802,0
2803,3
2804,2
2805,0
2806,0
2807,1
2808,4
2809,0
2810,0
2811,5
2812,4
2813,4
2814,0
2815,4
2816,3
2817,3
2818,6
2819,1
2820,2
2821,3
2822,0
2823,4
2824,6
2825,1
2826,0
2827,0
2828,4
2829,4
2830,0
2831,4
2832,4
2833,4
2834,2
2835,3
2836,1
2837,0
2838,1
2839,2
2840,2
2841,5
2842,0
2843,2
2844,1
2845,0
2846,0
2847,3
2848,0
2849,0
2850,0
2851,0
2852,0
2853,0
2854,2
2855,0
2856,0
2857,3
2858,0
2859,1
2860,0
2861,3
2862,1
2863,1
2864,1
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,0
2872,6
2873,4
2874,0
2875,1
2876,2
2877,2
2878,0
2879,0
2880,4
2881,4
2882,2
2883,4
2884,1
2885,1
2886,4
2887,0
2888,0
2889,4
2890,5
2891,4
2892,5
2893,4
2894,4
2895,2
2896,3
2897,3
2898,0
2899,6
2900,1
2901,0
2902,4
2903,1
2904,1
2905,0
2906,1
2907,4
2908,2
2909,4
2910,0
2911,1
2912,3
2913,4
2914,0
2915,5
2916,4
2917,4
2918,3
2919,3
2920,1
2921,5
2922,1
2923,2
2924,4
2925,2
2926,1
2927,3
2928,4
2929,0
2930,0
2931,5
2932,0
2933,3
2934,0
2935,5
2936,1
2937,1
2938,4
2939,3
2940,0
2941,2
2942,4
2943,1
2944,3
2945,1
2946,4
2947,2
2948,0
2949,5
2950,5
2951,0
2952,0
2953,3
2954,4
2955,1
2956,0
2957,0
2958,0
2959,4
2960,4
2961,4
2962,2
2963,1
2964,0
2965,0
2966,3
2967,0
2968,0
2969,1
2970,0
2971,0
2972,0
2973,0
2974,2
2975,4
2976,2
2977,4
2978,3
2979,2
2980,4
2981,3
2982,0
2983,3
2984,3
2985,1
2986,5
2987,0
2988,0
2989,4
2990,0
2991,0
2992,0
2993,3
2994,3
2995,4
2996,3
2997,5
