,0
534,1
535,3
536,0
537,4
538,1
539,2
540,4
541,5
542,4
543,4
544,5
545,4
546,5
547,1
548,3
549,4
550,2
551,6
552,3
553,2
554,5
555,5
556,2
557,1
558,3
559,4
560,0
561,4
562,0
563,1
564,4
565,0
566,3
567,3
568,4
569,2
570,1
571,5
572,0
573,4
574,2
575,1
576,0
577,0
578,1
579,1
580,6
581,2
582,5
583,0
584,6
585,5
586,0
587,6
588,0
589,5
590,5
591,5
592,2
593,5
594,2
595,4
596,2
597,0
598,2
599,2
600,5
601,3
602,6
603,5
604,6
605,2
606,6
607,2
608,3
609,6
610,3
611,1
612,2
613,5
614,2
615,2
616,4
617,5
618,3
619,0
620,2
621,5
622,1
623,3
624,1
625,5
626,2
627,0
628,2
629,3
630,1
631,3
632,1
633,3
634,4
635,3
636,6
637,5
638,1
639,1
640,5
641,5
642,1
643,4
644,1
645,3
646,5
647,1
648,0
649,0
650,2
651,1
652,1
653,2
654,5
655,2
656,5
657,4
658,0
659,5
660,1
661,4
662,1
663,4
664,5
665,4
666,2
667,2
668,1
669,1
670,2
671,3
672,5
673,4
674,4
675,0
676,3
677,5
678,6
679,5
680,6
681,1
682,4
683,6
684,5
685,4
686,1
687,1
688,1
689,5
690,1
691,1
692,5
693,0
694,4
695,6
696,1
697,3
698,2
699,6
700,0
701,5
702,0
703,6
704,3
705,4
706,0
707,1
708,6
709,5
710,1
711,5
712,1
713,1
714,2
715,2
716,5
717,0
718,3
719,4
720,3
721,2
722,2
723,2
724,3
725,2
726,1
727,3
728,5
729,0
730,1
731,5
732,6
733,1
734,3
735,1
736,3
737,4
738,2
739,3
740,6
741,5
742,6
743,5
744,4
745,5
746,3
747,0
748,3
749,0
750,1
751,1
752,0
753,4
754,5
755,3
756,5
757,5
758,5
759,1
760,2
761,4
762,0
763,2
764,0
765,1
766,5
767,6
768,0
769,1
770,1
771,2
772,5
773,5
774,0
775,4
776,5
777,5
778,0
779,2
780,1
781,5
782,5
783,2
784,5
785,1
786,0
787,4
788,5
789,1
790,2
791,4
792,4
793,1
794,1
795,4
796,4
797,4
798,0
799,0
800,2
801,0
802,2
803,1
804,1
805,5
806,4
807,5
808,1
809,5
810,5
811,4
812,1
813,5
814,0
815,0
816,3
817,0
818,5
819,3
820,1
821,3
822,5
823,0
824,5
825,4
826,5
827,2
828,5
829,5
830,1
831,1
832,1
833,1
834,5
835,1
836,0
837,6
838,1
839,4
840,6
841,3
842,5
843,5
844,4
845,2
846,2
847,0
848,0
849,5
850,5
851,3
852,4
853,4
854,3
855,1
856,2
857,2
858,4
859,4
860,3
861,5
862,1
863,3
864,0
865,1
866,5
867,3
868,5
869,5
870,2
871,2
872,3
873,3
874,1
875,5
876,1
877,4
878,6
879,6
880,3
881,3
882,5
883,5
884,1
885,4
886,4
887,4
888,5
889,6
890,6
891,4
892,6
893,1
894,5
895,3
896,5
897,5
898,2
899,1
900,3
901,6
902,2
903,4
904,3
905,4
906,5
907,5
908,5
909,1
910,3
911,5
912,5
913,6
914,5
915,5
916,5
917,1
918,4
919,0
920,0
921,0
922,0
923,1
924,5
925,1
926,5
927,5
928,0
929,6
930,5
931,1
932,5
933,2
934,2
935,0
936,2
937,1
938,4
939,6
940,4
941,1
942,6
943,5
944,0
945,3
946,2
947,4
948,1
949,1
950,4
951,5
952,3
953,5
954,6
955,4
956,4
957,3
958,0
959,5
960,4
961,4
962,0
963,1
964,1
965,0
966,0
967,1
968,1
969,4
970,4
971,4
972,5
973,2
974,0
975,3
976,6
977,4
978,1
979,0
980,5
981,1
982,3
983,6
984,4
985,6
986,6
987,4
988,1
989,0
990,1
991,2
992,2
993,2
994,6
995,4
996,6
997,5
998,0
999,4
1000,1
1001,0
1002,4
1003,5
1004,2
1005,6
1006,3
1007,5
1008,4
1009,0
1010,3
1011,1
1012,1
1013,4
1014,4
1015,1
1016,5
1017,0
1018,1
1019,1
1020,0
1021,4
1022,1
1023,1
1024,6
1025,1
1026,0
1027,0
1028,2
1029,2
1030,5
1031,5
1032,0
1033,1
1034,3
1035,4
1036,5
1037,5
1038,4
1039,1
1040,4
1041,0
1042,5
1043,3
1044,2
1045,3
1046,2
1047,3
1048,1
1049,1
1050,4
1051,1
1052,1
1053,0
1054,3
1055,5
1056,4
1057,5
1058,5
1059,3
1060,3
1061,4
1062,2
1063,3
1064,1
1065,6
1066,1
1067,3
1068,4
1069,1
1070,6
1071,1
1072,2
1073,1
1074,2
1075,0
1076,3
1077,5
1078,2
1079,2
1080,5
1081,4
1082,1
1083,1
1084,1
1085,0
1086,2
1087,0
1088,0
1089,5
1090,1
1091,5
1092,1
1093,1
1094,1
1095,3
1096,1
1097,2
1098,2
1099,1
1100,0
1101,6
1102,0
1103,5
1104,1
1105,1
1106,3
1107,0
1108,3
1109,5
1110,3
1111,0
1112,4
1113,4
1114,4
1115,3
1116,5
1117,4
1118,2
1119,1
1120,6
1121,1
1122,0
1123,0
1124,5
1125,3
1126,5
1127,0
1128,3
1129,1
1130,0
1131,6
1132,1
1133,5
1134,1
1135,3
1136,1
1137,1
1138,0
1139,4
1140,0
1141,2
1142,1
1143,5
1144,5
1145,0
1146,4
1147,0
1148,1
1149,3
1150,4
1151,0
1152,5
1153,5
1154,2
1155,5
1156,1
1157,4
1158,2
1159,5
1160,4
1161,0
1162,1
1163,0
1164,5
1165,6
1166,1
1167,1
1168,3
1169,0
1170,1
1171,2
1172,5
1173,5
1174,2
1175,3
1176,1
1177,2
1178,0
1179,1
1180,1
1181,1
1182,2
1183,4
1184,5
1185,5
1186,0
1187,3
1188,3
1189,0
1190,3
1191,0
1192,5
1193,3
1194,3
1195,1
1196,1
1197,0
1198,4
1199,0
1200,1
1201,1
1202,5
1203,2
1204,5
1205,4
1206,1
1207,0
1208,5
1209,5
1210,2
1211,1
1212,5
1213,1
1214,2
1215,1
1216,4
1217,5
1218,6
1219,5
1220,2
1221,0
1222,4
1223,4
1224,0
1225,5
1226,5
1227,5
1228,3
1229,5
1230,5
1231,0
1232,5
1233,1
1234,2
1235,4
1236,1
1237,6
1238,0
1239,4
1240,5
1241,1
1242,1
1243,3
1244,1
1245,5
1246,5
1247,4
1248,3
1249,0
1250,6
1251,5
1252,5
1253,1
1254,5
1255,1
1256,5
1257,5
1258,2
1259,5
1260,3
1261,1
1262,4
1263,1
1264,2
1265,4
1266,1
1267,1
1268,0
1269,1
1270,5
1271,3
1272,4
1273,3
1274,0
1275,0
1276,4
1277,4
1278,4
1279,6
1280,0
1281,5
1282,5
1283,1
1284,0
1285,5
1286,5
1287,6
1288,4
1289,3
1290,5
1291,1
1292,6
1293,2
1294,4
1295,5
1296,1
1297,0
1298,2
1299,1
1300,5
1301,5
1302,1
1303,1
1304,4
1305,1
1306,4
1307,2
1308,0
1309,5
1310,3
1311,0
1312,5
1313,4
1314,3
1315,0
1316,1
1317,5
1318,3
1319,3
1320,1
1321,3
1322,5
1323,6
1324,2
1325,3
1326,0
1327,3
1328,1
1329,5
1330,1
1331,3
1332,6
1333,1
1334,3
1335,5
1336,0
1337,4
1338,5
1339,1
1340,4
1341,0
1342,2
1343,5
1344,1
1345,4
1346,2
1347,1
1348,2
1349,3
1350,1
1351,6
1352,4
1353,1
1354,3
1355,1
1356,0
1357,1
1358,3
1359,5
1360,1
1361,0
1362,3
1363,1
1364,0
1365,5
1366,0
1367,0
1368,1
1369,4
1370,6
1371,4
1372,1
1373,5
1374,0
1375,4
1376,1
1377,0
1378,2
1379,4
1380,5
1381,4
1382,1
1383,5
1384,1
1385,0
1386,0
1387,5
1388,3
1389,4
1390,4
1391,5
1392,4
1393,3
1394,1
1395,5
1396,6
1397,1
1398,3
1399,1
1400,2
1401,5
1402,5
1403,2
1404,5
1405,4
1406,0
1407,1
1408,4
1409,3
1410,2
1411,5
1412,5
1413,4
1414,3
1415,5
1416,0
1417,3
1418,5
1419,2
1420,1
1421,1
1422,5
1423,3
1424,0
1425,4
1426,0
1427,0
1428,0
1429,5
1430,3
1431,3
1432,5
1433,5
1434,4
1435,6
1436,5
1437,6
1438,4
1439,5
1440,5
1441,0
1442,5
1443,1
1444,3
1445,1
1446,2
1447,2
1448,5
1449,1
1450,6
1451,5
1452,2
1453,4
1454,2
1455,5
1456,3
1457,4
1458,6
1459,5
1460,1
1461,0
1462,4
1463,3
1464,1
1465,2
1466,2
1467,4
1468,6
1469,5
1470,2
1471,0
1472,2
1473,5
1474,4
1475,2
1476,2
1477,2
1478,0
1479,6
1480,4
1481,0
1482,4
1483,6
1484,1
1485,4
1486,5
1487,0
1488,5
1489,5
1490,2
1491,6
1492,1
1493,0
1494,1
1495,2
1496,5
1497,0
1498,5
1499,5
1500,4
1501,4
1502,5
1503,2
1504,2
1505,1
1506,1
1507,0
1508,1
1509,1
1510,3
1511,3
1512,5
1513,3
1514,4
1515,4
1516,2
1517,5
1518,1
1519,6
1520,3
1521,0
1522,1
1523,5
1524,5
1525,5
1526,5
1527,5
1528,4
1529,6
1530,2
1531,1
1532,5
1533,1
1534,1
1535,2
1536,4
1537,5
1538,1
1539,1
1540,3
1541,2
1542,0
1543,0
1544,0
1545,5
1546,3
1547,2
1548,5
1549,0
1550,0
1551,5
1552,2
1553,2
1554,1
1555,1
1556,3
1557,1
1558,5
1559,1
1560,5
1561,1
1562,1
1563,4
1564,4
1565,4
1566,1
1567,1
1568,3
1569,2
1570,5
1571,3
1572,0
1573,2
1574,1
1575,4
1576,0
1577,2
1578,1
1579,5
1580,5
1581,2
1582,3
1583,3
1584,6
1585,0
1586,2
1587,5
1588,0
1589,1
1590,1
1591,0
1592,1
1593,5
1594,5
1595,5
1596,1
1597,1
1598,3
1599,1
1600,5
1601,0
1602,5
1603,6
1604,3
1605,0
1606,6
1607,2
1608,5
1609,1
1610,5
1611,0
1612,0
1613,4
1614,4
1615,3
1616,6
1617,2
1618,5
1619,0
1620,5
1621,2
1622,4
1623,3
1624,4
1625,5
1626,5
1627,5
1628,0
1629,1
1630,4
1631,5
1632,3
1633,3
1634,6
1635,5
1636,2
1637,2
1638,6
1639,5
1640,3
1641,5
1642,6
1643,5
1644,1
1645,1
1646,5
1647,4
1648,3
1649,5
1650,1
1651,2
1652,5
1653,1
1654,6
1655,1
1656,5
1657,6
1658,6
1659,2
1660,3
1661,0
1662,3
1663,4
1664,0
1665,5
1666,1
1667,2
1668,2
1669,1
1670,3
1671,1
1672,4
1673,2
1674,0
1675,5
1676,5
1677,5
1678,1
1679,3
1680,4
1681,0
1682,3
1683,3
1684,1
1685,1
1686,0
1687,0
1688,4
1689,2
1690,5
1691,2
1692,3
1693,3
1694,0
1695,0
1696,3
1697,5
1698,5
1699,3
1700,3
1701,6
1702,5
1703,6
1704,6
1705,5
1706,1
1707,5
1708,5
1709,4
1710,4
1711,4
1712,4
1713,4
1714,0
1715,6
1716,3
1717,1
1718,1
1719,4
1720,1
1721,1
1722,2
1723,4
1724,4
1725,5
1726,2
1727,3
1728,3
1729,5
1730,5
1731,1
1732,3
1733,4
1734,5
1735,0
1736,6
1737,0
1738,3
1739,5
1740,4
1741,5
1742,0
1743,2
1744,4
1745,5
1746,1
1747,2
1748,6
1749,3
1750,5
1751,3
1752,0
1753,0
1754,0
1755,2
1756,1
1757,2
1758,1
1759,0
1760,1
1761,1
1762,4
1763,1
1764,5
1765,3
1766,0
1767,0
1768,4
1769,4
1770,4
1771,5
1772,1
1773,4
1774,4
1775,2
1776,6
1777,5
1778,0
1779,2
1780,2
1781,0
1782,2
1783,0
1784,5
1785,4
1786,1
1787,5
1788,6
1789,2
1790,5
1791,5
1792,4
1793,1
1794,0
1795,4
1796,4
1797,5
1798,5
1799,5
1800,1
1801,0
1802,3
1803,4
1804,6
1805,1
1806,0
1807,5
1808,0
1809,1
1810,0
1811,1
1812,1
1813,4
1814,4
1815,4
1816,4
1817,0
1818,4
1819,0
1820,5
1821,2
1822,0
1823,0
1824,3
1825,3
1826,2
1827,4
1828,1
1829,1
1830,6
1831,0
1832,1
1833,2
1834,1
1835,5
1836,5
1837,5
1838,1
1839,0
1840,3
1841,1
1842,0
1843,5
1844,6
1845,6
1846,1
1847,1
1848,0
1849,6
1850,0
1851,6
1852,4
1853,0
1854,0
1855,2
1856,1
1857,1
1858,4
1859,1
1860,1
1861,5
1862,0
1863,5
1864,4
1865,3
1866,1
1867,4
1868,2
1869,2
1870,0
1871,6
1872,3
1873,2
1874,5
1875,0
1876,3
1877,5
1878,1
1879,2
1880,2
1881,4
1882,5
1883,1
1884,4
1885,0
1886,6
1887,4
1888,4
1889,6
1890,2
1891,4
1892,6
1893,1
1894,4
1895,5
1896,1
1897,6
1898,2
1899,5
1900,1
1901,5
1902,4
1903,1
1904,6
1905,4
1906,1
1907,2
1908,5
1909,3
1910,1
1911,1
1912,5
1913,5
1914,1
1915,5
1916,6
1917,4
1918,3
1919,6
1920,3
1921,5
1922,3
1923,5
1924,5
1925,4
1926,3
1927,3
1928,4
1929,1
1930,4
1931,2
1932,1
1933,5
1934,3
1935,1
1936,5
1937,4
1938,1
1939,3
1940,2
1941,3
1942,2
1943,5
1944,0
1945,3
1946,1
1947,3
1948,3
1949,4
1950,1
1951,4
1952,2
1953,1
1954,0
1955,4
1956,1
1957,6
1958,3
1959,5
1960,5
1961,1
1962,4
1963,5
1964,5
1965,0
1966,1
1967,6
1968,6
1969,2
1970,5
1971,2
1972,4
1973,2
1974,5
1975,0
1976,3
1977,5
1978,5
1979,1
1980,6
1981,0
1982,6
1983,5
1984,1
1985,1
1986,5
1987,5
1988,3
1989,5
1990,5
1991,6
1992,5
1993,0
1994,0
1995,1
1996,2
1997,1
1998,5
1999,4
2000,5
2001,0
2002,4
2003,2
2004,0
2005,5
2006,0
2007,0
2008,0
2009,2
2010,2
2011,1
2012,3
2013,0
2014,6
2015,4
2016,1
2017,0
2018,5
2019,2
2020,1
2021,6
2022,4
2023,0
2024,6
2025,6
2026,2
2027,6
2028,6
2029,1
2030,2
2031,1
2032,5
2033,6
2034,5
2035,5
2036,4
2037,1
2038,4
2039,6
2040,3
2041,4
2042,2
2043,1
2044,1
2045,0
2046,6
2047,5
2048,0
2049,3
2050,5
2051,1
2052,4
2053,1
2054,4
2055,0
2056,6
2057,1
2058,2
2059,5
2060,1
2061,0
2062,5
2063,2
2064,3
2065,4
2066,5
2067,1
2068,1
2069,6
2070,5
2071,2
2072,6
2073,5
2074,1
2075,1
2076,6
2077,5
2078,4
2079,5
2080,1
2081,4
2082,4
2083,2
2084,5
2085,5
2086,1
2087,2
2088,0
2089,4
2090,3
2091,0
2092,3
2093,5
2094,0
2095,1
2096,1
2097,3
2098,5
2099,1
2100,2
2101,3
2102,4
2103,6
2104,2
2105,2
2106,0
2107,1
2108,4
2109,1
2110,3
2111,4
2112,5
2113,5
2114,6
2115,4
2116,3
2117,1
2118,4
2119,5
2120,5
2121,0
2122,4
2123,4
2124,4
2125,2
2126,1
2127,6
2128,4
2129,0
2130,2
2131,6
2132,4
2133,3
2134,1
2135,3
2136,5
2137,6
2138,2
2139,5
2140,0
2141,5
2142,6
2143,2
2144,4
2145,2
2146,4
2147,5
2148,3
2149,2
2150,4
2151,5
2152,1
2153,5
2154,5
2155,6
2156,3
2157,1
2158,0
2159,0
2160,2
2161,5
2162,2
2163,5
2164,5
2165,0
2166,5
2167,1
2168,0
2169,1
2170,4
2171,4
2172,0
2173,5
2174,5
2175,0
2176,4
2177,6
2178,5
2179,3
2180,5
2181,5
2182,0
2183,5
2184,4
2185,2
2186,0
2187,1
2188,6
2189,1
2190,5
2191,5
2192,4
2193,1
2194,3
2195,5
2196,5
2197,4
2198,1
2199,4
2200,5
2201,1
2202,3
2203,4
2204,4
2205,0
2206,1
2207,3
2208,5
2209,2
2210,0
2211,5
2212,1
2213,1
2214,5
2215,5
2216,5
2217,3
2218,4
2219,0
2220,0
2221,5
2222,2
2223,3
2224,1
2225,6
2226,0
2227,1
2228,1
2229,2
2230,4
2231,5
2232,4
2233,6
2234,4
2235,4
2236,2
2237,1
2238,2
2239,5
2240,0
2241,5
2242,3
2243,5
2244,0
2245,0
2246,1
2247,2
2248,1
2249,4
2250,3
2251,1
2252,4
2253,1
2254,4
2255,5
2256,5
2257,1
2258,4
2259,0
2260,4
2261,0
2262,5
2263,4
2264,0
2265,0
2266,0
2267,2
2268,0
2269,2
2270,6
2271,4
2272,5
2273,4
2274,2
2275,6
2276,5
2277,4
2278,5
2279,4
2280,2
2281,5
2282,2
2283,2
2284,4
2285,1
2286,6
2287,1
2288,3
2289,5
2290,4
2291,1
2292,5
2293,5
2294,2
2295,5
2296,5
2297,6
2298,5
2299,0
2300,5
2301,1
2302,1
2303,2
2304,2
2305,1
2306,3
2307,4
2308,1
2309,6
2310,1
2311,0
2312,4
2313,2
2314,1
2315,2
2316,3
2317,1
2318,1
2319,3
2320,6
2321,1
2322,5
2323,4
2324,4
2325,6
2326,1
2327,2
2328,6
2329,2
2330,5
2331,3
2332,4
2333,5
2334,5
2335,2
2336,5
2337,5
2338,6
2339,4
2340,0
2341,4
2342,1
2343,2
2344,5
2345,5
2346,3
2347,6
2348,0
2349,3
2350,5
2351,1
2352,3
2353,4
2354,4
2355,1
2356,6
2357,6
2358,0
2359,6
2360,0
2361,1
2362,6
2363,4
2364,0
2365,1
2366,1
2367,6
2368,2
2369,5
2370,6
2371,0
2372,1
2373,0
2374,3
2375,6
2376,1
2377,2
2378,4
2379,3
2380,4
2381,2
2382,0
2383,5
2384,6
2385,5
2386,5
2387,5
2388,2
2389,5
2390,5
2391,1
2392,5
2393,4
2394,2
2395,0
2396,0
2397,0
2398,5
2399,6
2400,2
2401,4
2402,5
2403,3
2404,6
2405,1
2406,4
2407,1
2408,4
2409,3
2410,1
2411,6
2412,4
2413,4
2414,4
2415,1
2416,5
2417,1
2418,4
2419,5
2420,4
2421,6
2422,5
2423,4
2424,0
2425,4
2426,4
2427,2
2428,0
2429,4
2430,4
2431,5
2432,3
2433,2
2434,1
2435,2
2436,1
2437,1
2438,4
2439,6
2440,4
2441,5
2442,0
2443,6
2444,4
2445,4
2446,0
2447,1
2448,2
2449,3
2450,1
2451,1
2452,5
2453,4
2454,5
2455,1
2456,5
2457,6
2458,2
2459,0
2460,1
2461,4
2462,4
2463,6
2464,1
2465,6
2466,2
2467,1
2468,6
2469,4
2470,5
2471,0
2472,5
2473,5
2474,5
2475,0
2476,1
2477,5
2478,5
2479,0
2480,5
2481,1
2482,4
2483,6
2484,6
2485,0
2486,4
2487,1
2488,5
2489,6
2490,5
2491,6
2492,2
2493,2
2494,5
2495,2
2496,0
2497,1
2498,2
2499,3
2500,0
2501,3
2502,5
2503,4
2504,4
2505,5
2506,1
2507,3
2508,1
2509,2
2510,6
2511,5
2512,1
2513,5
2514,2
2515,0
2516,5
2517,4
2518,0
2519,4
2520,3
2521,2
2522,5
2523,1
2524,4
2525,5
2526,1
2527,1
2528,2
2529,1
2530,5
2531,5
2532,2
2533,6
2534,1
2535,1
2536,0
2537,1
2538,5
2539,1
2540,6
2541,0
2542,0
2543,1
2544,4
2545,3
2546,5
2547,5
2548,5
2549,4
2550,0
2551,6
2552,6
2553,2
2554,5
2555,6
2556,4
2557,3
2558,5
2559,3
2560,5
2561,1
2562,5
2563,6
2564,1
2565,6
2566,3
2567,2
2568,4
2569,3
2570,1
2571,4
2572,1
2573,0
2574,5
2575,5
2576,3
2577,6
2578,0
2579,4
2580,5
2581,4
2582,5
2583,4
2584,6
2585,3
2586,2
2587,5
2588,6
2589,0
2590,1
2591,1
2592,3
2593,5
2594,4
2595,4
2596,1
2597,4
2598,6
2599,3
2600,3
2601,4
2602,4
2603,1
2604,6
2605,5
2606,3
2607,4
2608,5
2609,1
2610,3
2611,5
2612,5
2613,2
2614,4
2615,6
2616,5
2617,2
2618,0
2619,6
2620,1
2621,5
2622,3
2623,1
2624,0
2625,2
2626,1
2627,4
2628,5
2629,3
2630,1
2631,6
2632,3
2633,5
2634,6
2635,5
2636,3
2637,1
2638,5
2639,1
2640,4
2641,5
2642,4
2643,0
2644,0
2645,2
2646,3
2647,5
2648,4
2649,4
2650,3
2651,5
2652,2
2653,3
2654,1
2655,6
2656,5
2657,5
2658,4
2659,0
2660,5
2661,5
2662,4
2663,5
2664,4
2665,5
2666,5
2667,1
2668,6
2669,6
2670,0
2671,3
2672,3
2673,2
2674,0
2675,4
2676,0
2677,3
2678,0
2679,4
2680,0
2681,2
2682,3
2683,6
2684,4
2685,4
2686,4
2687,6
2688,4
2689,5
2690,5
2691,4
2692,1
2693,4
2694,5
2695,5
2696,6
2697,3
2698,5
2699,3
2700,0
2701,4
2702,1
2703,3
2704,0
2705,3
2706,0
2707,2
2708,2
2709,0
2710,2
2711,4
2712,1
2713,3
2714,2
2715,2
2716,3
2717,0
2718,0
2719,1
2720,2
2721,6
2722,6
2723,1
2724,4
2725,5
2726,6
2727,4
2728,2
2729,0
2730,1
2731,2
2732,1
2733,0
2734,2
2735,5
2736,0
2737,6
2738,5
2739,1
2740,6
2741,3
2742,2
2743,1
2744,4
2745,4
2746,6
2747,6
2748,2
2749,4
2750,1
2751,2
2752,4
2753,5
2754,3
2755,2
2756,1
2757,3
2758,3
2759,0
2760,2
2761,4
2762,0
2763,2
2764,3
2765,1
2766,5
2767,1
2768,0
2769,0
2770,6
2771,2
2772,0
2773,5
2774,5
2775,2
2776,0
2777,1
2778,2
2779,4
2780,1
2781,2
2782,5
2783,0
2784,5
2785,5
2786,1
2787,2
2788,4
2789,0
2790,2
2791,4
2792,2
2793,5
2794,4
2795,1
2796,5
2797,1
2798,1
2799,6
2800,2
2801,1
2802,4
2803,0
2804,2
2805,3
2806,1
2807,1
2808,5
2809,6
2810,2
2811,5
2812,2
2813,6
2814,2
2815,5
2816,4
2817,1
2818,1
2819,2
2820,5
2821,5
2822,5
2823,5
2824,4
2825,2
2826,4
2827,0
2828,4
2829,1
2830,5
2831,5
2832,1
2833,3
2834,6
2835,4
2836,2
2837,3
2838,4
2839,0
2840,5
2841,1
2842,2
2843,0
2844,2
2845,4
2846,5
2847,2
2848,1
2849,5
2850,6
2851,5
2852,5
2853,1
2854,5
2855,6
2856,5
2857,4
2858,4
2859,2
2860,5
2861,3
2862,0
2863,4
2864,1
2865,5
2866,0
2867,6
2868,5
2869,6
2870,5
2871,2
2872,6
2873,5
2874,5
2875,5
2876,0
2877,5
2878,0
2879,1
2880,4
2881,4
2882,1
2883,5
2884,5
2885,0
2886,0
2887,5
2888,1
2889,5
2890,6
2891,2
2892,5
2893,3
2894,4
2895,4
2896,0
2897,0
2898,5
2899,4
2900,6
2901,5
2902,3
2903,0
2904,2
2905,4
2906,1
2907,2
2908,5
2909,1
2910,1
2911,3
2912,5
2913,4
2914,0
2915,2
2916,1
2917,6
2918,0
2919,5
2920,1
2921,5
2922,1
2923,2
2924,5
2925,5
2926,6
2927,4
2928,1
2929,5
2930,4
2931,4
2932,3
2933,5
2934,1
2935,0
2936,0
2937,1
2938,0
2939,0
2940,5
2941,2
2942,2
2943,5
2944,0
2945,2
2946,1
2947,3
2948,5
2949,0
2950,4
2951,5
2952,3
2953,1
2954,6
2955,0
2956,4
2957,5
2958,3
2959,5
2960,0
2961,6
2962,6
2963,3
2964,4
2965,4
2966,4
2967,3
2968,0
2969,0
2970,2
2971,5
2972,3
2973,1
2974,4
2975,5
2976,6
2977,1
2978,0
2979,0
2980,0
2981,1
2982,0
2983,1
2984,2
2985,3
2986,6
2987,0
2988,5
2989,6
2990,3
2991,0
2992,1
2993,4
2994,4
2995,3
2996,1
2997,5
